time Pelvis_px Pelvis_py Pelvis_pz Pelvis_qx Pelvis_qy Pelvis_qz Pelvis_qw Left_Hip_px Left_Hip_py Left_Hip_pz Left_Hip_qx Left_Hip_qy Left_Hip_qz Left_Hip_qw Right_Hip_px Right_Hip_py Right_Hip_pz Right_Hip_qx Right_Hip_qy Right_Hip_qz Right_Hip_qw Spine1_px Spine1_py Spine1_pz Spine1_qx Spine1_qy Spine1_qz Spine1_qw Left_Knee_px Left_Knee_py Left_Knee_pz Left_Knee_qx Left_Knee_qy Left_Knee_qz Left_Knee_qw Right_Knee_px Right_Knee_py Right_Knee_pz Right_Knee_qx Right_Knee_qy Right_Knee_qz Right_Knee_qw Spine2_px Spine2_py Spine2_pz Spine2_qx Spine2_qy Spine2_qz Spine2_qw Left_Ankle_px Left_Ankle_py Left_Ankle_pz Left_Ankle_qx Left_Ankle_qy Left_Ankle_qz Left_Ankle_qw Right_Ankle_px Right_Ankle_py Right_Ankle_pz Right_Ankle_qx Right_Ankle_qy Right_Ankle_qz Right_Ankle_qw Spine3_px Spine3_py Spine3_pz Spine3_qx Spine3_qy Spine3_qz Spine3_qw Left_Foot_px Left_Foot_py Left_Foot_pz Left_Foot_qx Left_Foot_qy Left_Foot_qz Left_Foot_qw Right_Foot_px Right_Foot_py Right_Foot_pz Right_Foot_qx Right_Foot_qy Right_Foot_qz Right_Foot_qw Neck_px Neck_py Neck_pz Neck_qx Neck_qy Neck_qz Neck_qw Left_Collar_px Left_Collar_py Left_Collar_pz Left_Collar_qx Left_Collar_qy Left_Collar_qz Left_Collar_qw Right_Collar_px Right_Collar_py Right_Collar_pz Right_Collar_qx Right_Collar_qy Right_Collar_qz Right_Collar_qw Head_px Head_py Head_pz Head_qx Head_qy Head_qz Head_qw Left_Shoulder_px Left_Shoulder_py Left_Shoulder_pz Left_Shoulder_qx Left_Shoulder_qy Left_Shoulder_qz Left_Shoulder_qw Right_Shoulder_px Right_Shoulder_py Right_Shoulder_pz Right_Shoulder_qx Right_Shoulder_qy Right_Shoulder_qz Right_Shoulder_qw Left_Elbow_px Left_Elbow_py Left_Elbow_pz Left_Elbow_qx Left_Elbow_qy Left_Elbow_qz Left_Elbow_qw Right_Elbow_px Right_Elbow_py Right_Elbow_pz Right_Elbow_qx Right_Elbow_qy Right_Elbow_qz Right_Elbow_qw Left_Wrist_px Left_Wrist_py Left_Wrist_pz Left_Wrist_qx Left_Wrist_qy Left_Wrist_qz Left_Wrist_qw Right_Wrist_px Right_Wrist_py Right_Wrist_pz Right_Wrist_qx Right_Wrist_qy Right_Wrist_qz Right_Wrist_qw Left_Hand_px Left_Hand_py Left_Hand_pz Left_Hand_qx Left_Hand_qy Left_Hand_qz Left_Hand_qw Right_Hand_px Right_Hand_py Right_Hand_pz Right_Hand_qx Right_Hand_qy Right_Hand_qz Right_Hand_qw
26.100000 0.38882170 -0.52425385 -0.66040650 -0.12110859 -0.09864232 0.70836148 0.68835048 0.43889365 -0.48895052 -0.75004480 -0.11606258 -0.08025268 0.71879679 0.68074975 0.32399958 -0.53100850 -0.75155320 -0.17501240 -0.00927561 0.77703833 0.60456267 0.38456306 -0.48356962 -0.54305667 -0.13442270 -0.10463235 0.68195015 0.71128515 0.46452420 -0.51104957 -1.13912165 -0.08963547 0.00186551 0.70688471 0.70162385 0.20695114 -0.64373810 -1.10743141 -0.20526219 0.01147507 0.72651671 0.65567467 0.40482324 -0.51264670 -0.40182210 -0.11133210 -0.11015136 0.67844746 0.71776104 0.39147732 -0.48175553 -1.55337942 -0.11819090 -0.08836176 0.70826973 0.69034562 0.09506762 -0.66353150 -1.50974679 -0.09851482 0.01210364 0.66234864 0.74259186 0.40421665 -0.51982720 -0.34293136 -0.10833248 -0.11517892 0.69789110 0.69853123 0.45852545 -0.58249337 -1.60917521 -0.11812276 -0.08840425 0.70829273 0.69032828 0.06836398 -0.78144443 -1.57709539 -0.09849655 0.01205378 0.66235113 0.74259283 0.37758848 -0.48913750 -0.12685108 -0.11488657 -0.12752095 0.67916658 0.71363310 0.46867228 -0.47770786 -0.22551072 -0.07786693 -0.06190940 0.70532379 0.70187061 0.31388885 -0.52359724 -0.23030445 -0.16434364 -0.18749740 0.65809205 0.71045818 0.40412405 -0.53475267 -0.05152296 -0.13948675 -0.11655948 0.62304874 0.76076772 0.57350475 -0.42130888 -0.23474628 -0.43286244 0.42484767 0.59506810 0.52728410 0.20557763 -0.55387270 -0.24195370 0.25940439 -0.60359059 0.40498277 0.63590628 0.62591493 -0.41308874 -0.47737193 -0.33858979 0.48987957 0.61684790 0.51465872 0.16419414 -0.56385600 -0.48781854 0.23828233 -0.61763550 0.53521112 0.52468750 0.69884090 -0.49936006 -0.73764120 0.45067864 -0.59856841 -0.62624720 -0.21545071 0.17835773 -0.67234546 -0.76171570 0.36891741 -0.76127587 0.45679168 0.27513710 0.67263144 -0.53802150 -0.81610906 0.45067909 -0.59856823 -0.62624719 -0.21545029 0.22490443 -0.70611120 -0.83400440 0.36891775 -0.76127591 0.45679174 0.27513667
26.110000 0.38710848 -0.52531140 -0.66020320 -0.12208445 -0.09858008 0.70871820 0.68781967 0.43701956 -0.49007264 -0.74995655 -0.11692922 -0.08118103 0.71812333 0.68120203 0.32217902 -0.53228337 -0.75125710 -0.17603643 -0.00832710 0.77790190 0.60316716 0.38294613 -0.48446247 -0.54290720 -0.13537830 -0.10448816 0.68237519 0.71071732 0.46262285 -0.51146750 -1.13907444 -0.09034326 0.00016399 0.70680911 0.70161170 0.20430057 -0.64630794 -1.10644817 -0.20512137 0.01309386 0.72700546 0.65514641 0.40342194 -0.51328593 -0.40165174 -0.11216688 -0.11030530 0.67869583 0.71737253 0.39004546 -0.48225692 -1.55342066 -0.11942944 -0.08974703 0.70799345 0.69023718 0.09167504 -0.66667720 -1.50852776 -0.09774896 0.01393437 0.66216149 0.74282782 0.40287104 -0.52040654 -0.34275317 -0.10903359 -0.11540165 0.69813326 0.69814337 0.45747682 -0.58272390 -1.60924268 -0.11936138 -0.08978875 0.70801582 0.69022066 0.06442863 -0.78447837 -1.57585442 -0.09772959 0.01388359 0.66216372 0.74282937 0.37631586 -0.48953742 -0.12668943 -0.11552208 -0.12835872 0.67945212 0.71310842 0.46733266 -0.47808560 -0.22540832 -0.07854577 -0.06215128 0.70561071 0.70148511 0.31260750 -0.52418387 -0.23007503 -0.16507777 -0.18766269 0.65827779 0.71007216 0.40290666 -0.53501480 -0.05129754 -0.14030596 -0.11778128 0.62245050 0.76091864 0.57208127 -0.42152880 -0.23462787 -0.43212914 0.42409487 0.59620427 0.52720818 0.20431770 -0.55455730 -0.24166709 0.25858261 -0.60382972 0.40517098 0.63589399 0.62510973 -0.41355340 -0.47712730 -0.33720179 0.48971652 0.61825898 0.51403181 0.16283467 -0.56491816 -0.48749960 0.23757109 -0.61820235 0.53514783 0.52440692 0.69855267 -0.50006634 -0.73723900 0.45004143 -0.59838791 -0.62710843 -0.21477849 0.17770717 -0.67249690 -0.76201850 0.36930512 -0.76138600 0.45607932 0.27549371 0.67247110 -0.53891164 -0.81565857 0.45004132 -0.59838783 -0.62710831 -0.21477887 0.22432426 -0.70611644 -0.83432984 0.36930535 -0.76138602 0.45607904 0.27549378
26.120000 0.38613550 -0.52591290 -0.66007674 -0.12254434 -0.09851555 0.70890259 0.68755708 0.43596870 -0.49071136 -0.74988800 -0.11734137 -0.08163963 0.71778736 0.68143035 0.32115143 -0.53298850 -0.75108370 -0.17646254 -0.00785831 0.77829948 0.60253567 0.38202540 -0.48498043 -0.54280800 -0.13584298 -0.10438185 0.68259526 0.71043282 0.46156567 -0.51175370 -1.13902557 -0.09070601 -0.00069250 0.70673934 0.70163486 0.20289038 -0.64759326 -1.10596061 -0.20490429 0.01387269 0.72726430 0.65491096 0.40261105 -0.51367587 -0.40154242 -0.11257216 -0.11035112 0.67883679 0.71716858 0.38921854 -0.48254907 -1.55341256 -0.12007497 -0.09047357 0.70785042 0.69017704 0.08999489 -0.66821915 -1.50795138 -0.09722004 0.01483425 0.66213784 0.74290087 0.40208885 -0.52076390 -0.34263965 -0.10937124 -0.11548304 0.69826767 0.69794261 0.45685030 -0.58287410 -1.60924721 -0.12000678 -0.09051476 0.70787246 0.69016095 0.06247082 -0.78596950 -1.57525373 -0.09720007 0.01478303 0.66213993 0.74290265 0.37557614 -0.48979652 -0.12658471 -0.11581534 -0.12876630 0.67958447 0.71286117 0.46655813 -0.47834240 -0.22533536 -0.07887146 -0.06224253 0.70576622 0.70128398 0.31185937 -0.52453566 -0.22993404 -0.16543224 -0.18771551 0.65838595 0.70987543 0.40219130 -0.53520930 -0.05116247 -0.14080627 -0.11846309 0.62211693 0.76099318 0.57126460 -0.42170656 -0.23454857 -0.43180807 0.42371661 0.59675968 0.52714690 0.20357695 -0.55494773 -0.24149334 0.25822154 -0.60391888 0.40525888 0.63590000 0.62458170 -0.41384375 -0.47698852 -0.33650372 0.48963770 0.61899226 0.51368151 0.16204089 -0.56547105 -0.48731010 0.23715896 -0.61854857 0.53503039 0.52430502 0.69824374 -0.50056530 -0.73694885 0.44928675 -0.59835347 -0.62787486 -0.21421408 0.17731790 -0.67259520 -0.76217980 0.36944479 -0.76150307 0.45553962 0.27587551 0.67228305 -0.53959000 -0.81531940 0.44928631 -0.59835376 -0.62787458 -0.21421499 0.22397387 -0.70610600 -0.83451647 0.36944445 -0.76150312 0.45553954 0.27587616
26.130000 0.38436450 -0.52684593 -0.65982753 -0.12327485 -0.09845734 0.70906691 0.68726526 0.43407243 -0.49166837 -0.74971753 -0.11808493 -0.08242702 0.71710351 0.68192691 0.31929470 -0.53405660 -0.75076260 -0.17688432 -0.00755257 0.77864461 0.60196964 0.38033438 -0.48582387 -0.54258734 -0.13667057 -0.10422914 0.68287629 0.71002635 0.45962188 -0.51199114 -1.13889647 -0.09145075 -0.00221179 0.70652342 0.70175249 0.20074229 -0.64918894 -1.10537136 -0.20416027 0.01442730 0.72770390 0.65464305 0.40111670 -0.51433320 -0.40131290 -0.11332339 -0.11041069 0.67904036 0.71684834 0.38761288 -0.48270705 -1.55333638 -0.12140332 -0.09201178 0.70756985 0.69002896 0.08802459 -0.67011540 -1.50739646 -0.09605875 0.01566213 0.66248138 0.74272869 0.40065104 -0.52137000 -0.34240350 -0.11002862 -0.11561495 0.69846997 0.69761493 0.45566645 -0.58273730 -1.60918808 -0.12133553 -0.09205253 0.70759113 0.69001362 0.06019819 -0.78785210 -1.57459891 -0.09603780 0.01561004 0.66248322 0.74273081 0.37423596 -0.49024590 -0.12635916 -0.11648339 -0.12959874 0.67959705 0.71258943 0.46514460 -0.47877467 -0.22517553 -0.07951001 -0.06239079 0.70600937 0.70095395 0.31049487 -0.52514600 -0.22963929 -0.16611592 -0.18779767 0.65853532 0.70955543 0.40092185 -0.53557400 -0.05091094 -0.14181633 -0.11968434 0.62155246 0.76107577 0.56978970 -0.42202580 -0.23439369 -0.43119210 0.42309132 0.59768232 0.52710819 0.20223378 -0.55566555 -0.24111685 0.25734318 -0.60411573 0.40539815 0.63598035 0.62362254 -0.41435670 -0.47672576 -0.33548546 0.48953329 0.62023690 0.51294541 0.16055553 -0.56655010 -0.48689368 0.23664521 -0.61896319 0.53493899 0.52414108 0.69761280 -0.50124890 -0.73656010 0.44845833 -0.59811217 -0.62905862 -0.21314845 0.17656581 -0.67279950 -0.76246053 0.36961670 -0.76172106 0.45453320 0.27670223 0.67181600 -0.54053890 -0.81485230 0.44845867 -0.59811170 -0.62905895 -0.21314822 0.22327965 -0.70610330 -0.83485560 0.36961683 -0.76172093 0.45453336 0.27670207
26.140000 0.38264096 -0.52752465 -0.65961987 -0.12383414 -0.09844960 0.70908642 0.68714578 0.43225163 -0.49233586 -0.74955920 -0.11872878 -0.08307695 0.71645649 0.68241625 0.31750634 -0.53481436 -0.75050217 -0.17701980 -0.00764684 0.77868830 0.60187222 0.37866962 -0.48646963 -0.54238920 -0.13738149 -0.10412428 0.68303736 0.70974960 0.45773178 -0.51197770 -1.13877773 -0.09216223 -0.00350820 0.70627295 0.70190631 0.19896506 -0.65004885 -1.10508156 -0.20327508 0.01432811 0.72807734 0.65450543 0.39962160 -0.51484925 -0.40111372 -0.11399081 -0.11044330 0.67918336 0.71660192 0.38595873 -0.48256248 -1.55324960 -0.12268025 -0.09351624 0.70731467 0.68986243 0.08685751 -0.67113990 -1.50726867 -0.09491437 0.01582644 0.66303021 0.74238250 0.39920870 -0.52184640 -0.34219920 -0.11063528 -0.11571608 0.69861998 0.69735200 0.45442300 -0.58230720 -1.60910964 -0.12261244 -0.09355613 0.70733539 0.68984793 0.05890698 -0.78891530 -1.57435131 -0.09489243 0.01577387 0.66303188 0.74238485 0.37289447 -0.49059910 -0.12616032 -0.11716563 -0.13039084 0.67944434 0.71247867 0.46373075 -0.47910455 -0.22504032 -0.08010220 -0.06250531 0.70619669 0.70068743 0.30912554 -0.52563524 -0.22937712 -0.16674096 -0.18785502 0.65863592 0.70930019 0.39966145 -0.53587620 -0.05071025 -0.14278602 -0.12075032 0.62107093 0.76111918 0.56833327 -0.42228022 -0.23427600 -0.43063526 0.42260122 0.59842098 0.52711845 0.20088981 -0.55627720 -0.24076605 0.25641317 -0.60431397 0.40551028 0.63609615 0.62260467 -0.41477534 -0.47651553 -0.33478877 0.48947825 0.62125841 0.51221643 0.15905337 -0.56752800 -0.48649967 0.23635330 -0.61917554 0.53495211 0.52400860 0.69698250 -0.50172820 -0.73632420 0.44801492 -0.59784631 -0.62994434 -0.21220880 0.17591934 -0.67300830 -0.76269424 0.36968400 -0.76194847 0.45375626 0.27726078 0.67129320 -0.54121596 -0.81455225 0.44801464 -0.59784642 -0.62994420 -0.21220951 0.22268532 -0.70616645 -0.83512247 0.36968387 -0.76194856 0.45375616 0.27726087
26.150000 0.38041000 -0.52824770 -0.65942040 -0.12437494 -0.09844215 0.70910499 0.68702997 0.42992650 -0.49304822 -0.74940735 -0.11935217 -0.08371010 0.71582343 0.68289425 0.31521282 -0.53561384 -0.75025165 -0.17716803 -0.00773626 0.77872937 0.60177422 0.37649540 -0.48716065 -0.54219900 -0.13807189 -0.10402165 0.68319550 0.70947841 0.45533967 -0.51202440 -1.13866317 -0.09284991 -0.00477518 0.70602641 0.70205611 0.19667406 -0.65095127 -1.10479844 -0.20243623 0.01423494 0.72843644 0.65436786 0.39761203 -0.51541346 -0.40092260 -0.11463867 -0.11047576 0.67932367 0.71636058 0.38380150 -0.48247880 -1.55316615 -0.12392547 -0.09498887 0.70706501 0.68969461 0.08514515 -0.67220620 -1.50713778 -0.09383891 0.01596875 0.66354762 0.74205380 0.39725015 -0.52237180 -0.34200317 -0.11122327 -0.11581597 0.69876719 0.69709440 0.45266655 -0.58194315 -1.60903335 -0.12385776 -0.09502804 0.70708511 0.68968088 0.05708086 -0.79001850 -1.57410789 -0.09381605 0.01591568 0.66354920 0.74205638 0.37103263 -0.49100360 -0.12597000 -0.11782795 -0.13116383 0.67929555 0.71236945 0.46179930 -0.47948703 -0.22491145 -0.08067601 -0.06261833 0.70638019 0.70042657 0.30723736 -0.52617260 -0.22912535 -0.16734745 -0.18791261 0.65873515 0.70904986 0.39787805 -0.53623090 -0.05051797 -0.14410418 -0.12209162 0.62047122 0.76114585 0.56636050 -0.42258960 -0.23416331 -0.43009675 0.42212545 0.59913601 0.52712708 0.19902644 -0.55693350 -0.24042854 0.25550688 -0.60450820 0.40561908 0.63620702 0.62105554 -0.41524330 -0.47631234 -0.33411154 0.48942786 0.62224844 0.51150436 0.15703806 -0.56854160 -0.48611963 0.23605459 -0.61938637 0.53496413 0.52388189 0.69443560 -0.50259090 -0.73256100 0.44699080 -0.59756987 -0.63137449 -0.21089279 0.17464516 -0.67351586 -0.76250480 0.36969053 -0.76228872 0.45278288 0.27790767 0.66894484 -0.54240364 -0.81068915 0.44699056 -0.59757010 -0.63137435 -0.21089307 0.22148073 -0.70650375 -0.83496580 0.36969031 -0.76228879 0.45278283 0.27790766
26.160000 0.37903150 -0.52866110 -0.65931420 -0.12527743 -0.09919338 0.70901192 0.68685406 0.42844330 -0.49335453 -0.74931690 -0.12024572 -0.08469007 0.71535458 0.68310795 0.31383053 -0.53619190 -0.75012920 -0.17702962 -0.01039004 0.77848411 0.60209231 0.37504736 -0.48757023 -0.54209655 -0.13922985 -0.10446411 0.68306707 0.70931075 0.45387173 -0.51186210 -1.13859427 -0.09346176 -0.00590049 0.70562841 0.70236643 0.19691364 -0.65136840 -1.10526633 -0.20144188 0.01127756 0.72799597 0.65522205 0.39636440 -0.51575040 -0.40083572 -0.11577315 -0.11108184 0.67935900 0.71605083 0.38252738 -0.48199022 -1.55310726 -0.12517685 -0.09669131 0.70674670 0.68955833 0.08751958 -0.67171200 -1.50823832 -0.09325039 0.01368397 0.66427845 0.74151955 0.39605507 -0.52267520 -0.34191206 -0.11227959 -0.11650259 0.69876545 0.69681231 0.45184168 -0.58113843 -1.60898089 -0.12510950 -0.09673043 0.70676668 0.68954458 0.06001168 -0.78968040 -1.57516468 -0.09322769 0.01363148 0.66428045 0.74152166 0.36985728 -0.49126790 -0.12588233 -0.11902781 -0.13237852 0.67910015 0.71213150 0.46055013 -0.47957280 -0.22487047 -0.08172537 -0.06332111 0.70645255 0.70016866 0.30610314 -0.52664584 -0.22899157 -0.16842712 -0.18853308 0.65863368 0.70872374 0.39685056 -0.53639640 -0.05042385 -0.14485702 -0.12278560 0.62017422 0.76113342 0.56496143 -0.42239760 -0.23410502 -0.43069866 0.42124164 0.59979605 0.52659168 0.19796237 -0.55767930 -0.24022245 0.25440294 -0.60515287 0.40466670 0.63664284 0.61971610 -0.41491923 -0.47623634 -0.33459208 0.48876650 0.62313642 0.51074112 0.15598323 -0.56945040 -0.48590717 0.23522326 -0.62037962 0.53332571 0.52475027 0.69363827 -0.50289900 -0.73249780 0.44648746 -0.59748174 -0.63202382 -0.21026291 0.17374566 -0.67392427 -0.76277250 0.37005733 -0.76250980 0.45169018 0.27859012 0.66823540 -0.54286790 -0.81057470 0.44648759 -0.59748099 -0.63202406 -0.21026386 0.22066918 -0.70669320 -0.83527590 0.37005700 -0.76250949 0.45169043 0.27859079
26.170000 0.37611990 -0.52951515 -0.65908986 -0.12677724 -0.10067478 0.70883903 0.68654163 0.42537385 -0.49400964 -0.74910080 -0.12181533 -0.08624547 0.71451899 0.68350968 0.31094510 -0.53733640 -0.74989915 -0.17667594 -0.01506283 0.77791603 0.60283116 0.37196875 -0.48842618 -0.54187730 -0.14123544 -0.10537055 0.68288183 0.70895845 0.45073047 -0.51169485 -1.13842100 -0.09456821 -0.00775580 0.70503831 0.70279277 0.19690703 -0.65203160 -1.10612655 -0.19955856 0.00616044 0.72730269 0.65663482 0.39360663 -0.51646125 -0.40063640 -0.11774566 -0.11217227 0.67939290 0.71552682 0.37964794 -0.48138350 -1.55294728 -0.12731960 -0.09949836 0.70620835 0.68931822 0.09131151 -0.67083657 -1.51018500 -0.09194056 0.00960217 0.66569889 0.74047260 0.39338640 -0.52333160 -0.34170595 -0.11411633 -0.11771045 0.69877561 0.69630053 0.44970518 -0.57999940 -1.60883665 -0.12725272 -0.09953739 0.70622819 0.68930460 0.06477938 -0.78909080 -1.57700086 -0.09191816 0.00955077 0.66570138 0.74047385 0.36721617 -0.49184698 -0.12568402 -0.12114079 -0.13438101 0.67868780 0.71179321 0.45778176 -0.47984442 -0.22475180 -0.08354887 -0.06455816 0.70659183 0.69969988 0.30353865 -0.52759415 -0.22871327 -0.17030631 -0.18962377 0.65847075 0.70813487 0.39447805 -0.53681840 -0.05022829 -0.14645235 -0.12402438 0.61981602 0.76091901 0.56194735 -0.42222223 -0.23397970 -0.43156843 0.41990092 0.60099024 0.52558798 0.19553211 -0.55913156 -0.23982888 0.25251779 -0.60633877 0.40294943 0.63735370 0.61680084 -0.41464270 -0.47608563 -0.33528446 0.48759126 0.62480387 0.50937137 0.15362339 -0.57117590 -0.48551250 0.23372211 -0.62214692 0.53069156 0.52599779 0.69195030 -0.50334567 -0.73253790 0.44610039 -0.59713526 -0.63300542 -0.20911265 0.17219366 -0.67472166 -0.76313263 0.37020087 -0.76293949 0.45041946 0.27927938 0.66665846 -0.54353430 -0.81053820 0.44610040 -0.59713595 -0.63300506 -0.20911174 0.21922483 -0.70727164 -0.83566490 0.37020114 -0.76293998 0.45041901 0.27927842
26.180000 0.37311536 -0.53042775 -0.65892845 -0.12796090 -0.10210290 0.70868235 0.68627280 0.42226255 -0.49474156 -0.74892620 -0.12315080 -0.08738495 0.71379636 0.68388046 0.30799730 -0.53849715 -0.74975675 -0.17620538 -0.01915070 0.77727625 0.60367755 0.36877528 -0.48934975 -0.54171890 -0.14291100 -0.10627467 0.68276924 0.70859610 0.44744965 -0.51172936 -1.13828862 -0.09554456 -0.00919809 0.70465486 0.70302786 0.19651942 -0.65254860 -1.10699975 -0.19775371 0.00178355 0.72678897 0.65777512 0.39065352 -0.51724250 -0.40048683 -0.11940201 -0.11312027 0.67939368 0.71510221 0.37650278 -0.48118943 -1.55282116 -0.12908358 -0.10168157 0.70577246 0.68911795 0.09429809 -0.67007940 -1.51198220 -0.09049579 0.00599634 0.66711852 0.73941020 0.39050610 -0.52407060 -0.34155124 -0.11565904 -0.11873243 0.69880149 0.69584628 0.44714132 -0.57937840 -1.60873055 -0.12901713 -0.10172075 0.70579215 0.68910453 0.06860818 -0.78860120 -1.57865286 -0.09047385 0.00594598 0.66712145 0.73941067 0.36435393 -0.49250904 -0.12553835 -0.12294695 -0.13594232 0.67826353 0.71159143 0.45481370 -0.48025340 -0.22467196 -0.08507903 -0.06560576 0.70672615 0.69928215 0.30074439 -0.52857260 -0.22849938 -0.17188715 -0.19054566 0.65835194 0.70761573 0.39185473 -0.53736436 -0.05010026 -0.14790983 -0.12513695 0.61999170 0.76031157 0.55879134 -0.42229575 -0.23392132 -0.43211233 0.41900273 0.60203673 0.52465938 0.19286285 -0.56056590 -0.23952830 0.25097471 -0.60741474 0.40143401 0.63789480 0.61372125 -0.41477123 -0.47601170 -0.33571783 0.48659602 0.62633240 0.50815905 0.15107098 -0.57282865 -0.48522103 0.23241879 -0.62368939 0.52868255 0.52677114 0.69027150 -0.50317070 -0.73534070 0.44575662 -0.59643873 -0.63426350 -0.20801843 0.17073377 -0.67572653 -0.76463740 0.37042971 -0.76345868 0.44903144 0.27979186 0.66515040 -0.54357344 -0.81328560 0.44575634 -0.59643830 -0.63426396 -0.20801901 0.21791180 -0.70805573 -0.83717316 0.37042947 -0.76345840 0.44903170 0.27979245
26.190000 0.37084100 -0.53134847 -0.65884420 -0.12832739 -0.10302200 0.70861284 0.68613874 0.41998956 -0.49556524 -0.74880266 -0.12377669 -0.08823437 0.71295981 0.68453072 0.30580630 -0.53953254 -0.74972190 -0.17434524 -0.02297874 0.77601692 0.60570085 0.36633667 -0.49028638 -0.54163530 -0.14379938 -0.10666263 0.68281120 0.70831753 0.44519064 -0.51165540 -1.13820219 -0.09605886 -0.01034350 0.70431529 0.70328216 0.19717541 -0.65173996 -1.10842300 -0.19433855 -0.00311564 0.72624709 0.65938458 0.38835030 -0.51806516 -0.40040177 -0.12037228 -0.11343305 0.67964283 0.71465314 0.37451163 -0.48084470 -1.55276060 -0.13053718 -0.10365741 0.70536006 0.68897199 0.09953012 -0.66745055 -1.51460767 -0.08792425 0.00199210 0.66912033 0.73793179 0.38825738 -0.52482800 -0.34145856 -0.11663239 -0.11907163 0.69910105 0.69532484 0.44566500 -0.57865304 -1.60868430 -0.13047129 -0.10369645 0.70537936 0.68895884 0.07470287 -0.78630080 -1.58102024 -0.08790282 0.00194318 0.66912370 0.73793147 0.36219588 -0.49303510 -0.12546873 -0.12434165 -0.13699124 0.67813371 0.71127158 0.45256355 -0.48073837 -0.22468108 -0.08602388 -0.06597111 0.70708844 0.69876580 0.29858280 -0.52935165 -0.22833848 -0.17290398 -0.19080608 0.65857210 0.70709264 0.38988040 -0.53776530 -0.05002355 -0.14886044 -0.12591841 0.62039605 0.75966702 0.55643505 -0.42261228 -0.23406431 -0.43302766 0.41883604 0.60211106 0.52395197 0.19077382 -0.56162220 -0.23926750 0.24959418 -0.60841661 0.40062696 0.63798906 0.61099780 -0.41499191 -0.47623460 -0.33681912 0.48638268 0.62638267 0.50757223 0.14914083 -0.57429880 -0.48496610 0.23125417 -0.62476096 0.52731624 0.52738303 0.68880975 -0.50323740 -0.73557097 0.44602971 -0.59588270 -0.63475953 -0.20751326 0.16918610 -0.67662340 -0.76483154 0.37053227 -0.76389682 0.44803928 0.28005039 0.66374296 -0.54368865 -0.81350810 0.44602978 -0.59588287 -0.63475934 -0.20751298 0.21647853 -0.70881134 -0.83735555 0.37053235 -0.76389702 0.44803913 0.28005012
26.200000 0.36546972 -0.53364320 -0.65878600 -0.12857858 -0.10484557 0.70843847 0.68599557 0.41470220 -0.49767160 -0.74862343 -0.12439748 -0.09005274 0.71172769 0.68546298 0.30065367 -0.54198104 -0.74980587 -0.16951085 -0.03235346 0.77230665 0.61136056 0.36059245 -0.49264827 -0.54156850 -0.14523016 -0.10734792 0.68280617 0.70792678 0.44039792 -0.51236737 -1.13804579 -0.09701155 -0.01257389 0.70339983 0.70403079 0.19901742 -0.64886650 -1.11216366 -0.18650182 -0.01552703 0.72362430 0.66433717 0.38281855 -0.52026933 -0.40033734 -0.12194604 -0.11377508 0.68028691 0.71371853 0.37024780 -0.48072293 -1.55263114 -0.13347027 -0.10798399 0.70430953 0.68882016 0.11232834 -0.65878266 -1.52100825 -0.08240674 -0.00860074 0.67228370 0.73564248 0.38281998 -0.52688694 -0.34137756 -0.11819200 -0.11944437 0.70002543 0.69406642 0.44250270 -0.57768714 -1.60861242 -0.13340566 -0.10802272 0.70432876 0.68880700 0.08983261 -0.77817630 -1.58727646 -0.08238704 -0.00864565 0.67228846 0.73563983 0.35691744 -0.49444680 -0.12546474 -0.12672974 -0.13858705 0.67802489 0.71064440 0.44713733 -0.48223110 -0.22482151 -0.08750449 -0.06640398 0.70810944 0.69750591 0.29328758 -0.53128140 -0.22813982 -0.17457581 -0.19102216 0.65938480 0.70586508 0.38492054 -0.53894514 -0.04999989 -0.15142887 -0.12700430 0.62146549 0.75810286 0.55085367 -0.42389430 -0.23460352 -0.43558588 0.41924249 0.60181400 0.52184359 0.18561444 -0.56406310 -0.23888516 0.24746621 -0.61058326 0.39869495 0.63795838 0.60404770 -0.41617700 -0.47707528 -0.33988317 0.48597243 0.62653273 0.50573416 0.14457579 -0.57732254 -0.48465323 0.22910730 -0.62727123 0.52404651 0.52859818 0.68309534 -0.50345266 -0.73516434 0.44627773 -0.59368210 -0.63723336 -0.20569746 0.16503106 -0.67879880 -0.76577060 0.37052310 -0.76495767 0.44602531 0.28038153 0.65838160 -0.54417310 -0.81307400 0.44627740 -0.59368265 -0.63723314 -0.20569717 0.21257470 -0.71073854 -0.83824015 0.37052291 -0.76495807 0.44602514 0.28038136
