timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
185	0.7863385081291199	0.13975226879119873	0.6496424078941345	0.5204745531082153	2.7793099880218506
186	0.7595088481903076	0.12741070985794067	0.6374179720878601	0.5839367508888245	2.735038995742798
187	0.8378533720970154	0.11761772632598877	0.608748733997345	0.4936158359050751	2.6676623821258545
188	0.5684318542480469	0.11172160506248474	0.5753962397575378	0.3154919147491455	2.5942766666412354
189	0.43490466475486755	0.11000162363052368	0.5621297359466553	0.16607865691184998	2.550475597381592
190	0.4308781623840332	0.10768741369247437	0.5523667335510254	0.1691770851612091	2.484163999557495
191	0.44400277733802795	0.10499031096696854	0.5449762940406799	0.17309918999671936	2.427518367767334
192	0.4664543569087982	0.10258316993713379	0.5391729474067688	0.1361188441514969	2.3842391967773438
193	0.5230478644371033	0.10009519010782242	0.5326288342475891	0.19489523768424988	2.3445565700531006
194	0.507996678352356	0.0982302576303482	0.5310215950012207	0.23897814750671387	2.3188822269439697
195	0.42465829849243164	0.0972868800163269	0.5298070907592773	0.21040640771389008	2.2855377197265625
196	0.38629549741744995	0.09604372829198837	0.5330625176429749	0.18570257723331451	2.2336649894714355
197	0.374164342880249	0.0946783795952797	0.5376430153846741	0.15233387053012848	2.173210382461548
198	0.3260314464569092	0.0929473340511322	0.5423288345336914	0.1015576422214508	2.101637363433838
199	0.3687618672847748	0.09166097640991211	0.5492832064628601	0.24218910932540894	2.04715895652771
200	0.35548731684684753	0.09148377180099487	0.554509162902832	0.26877686381340027	2.0133016109466553
201	0.3811988830566406	0.09178687632083893	0.5589315891265869	0.37346452474594116	1.990046501159668
202	0.40095868706703186	0.0935090035200119	0.5626273155212402	0.4655122458934784	1.9815000295639038
203	0.4866483211517334	0.09563905000686646	0.5665853023529053	0.4224471151828766	1.9830877780914307
204	0.7248280644416809	0.09813795238733292	0.5698783993721008	0.7500266432762146	1.9919981956481934
205	0.7976680397987366	0.10205208510160446	0.5705195665359497	0.827854335308075	2.002777576446533
206	0.8109162449836731	0.1075483039021492	0.576631486415863	0.8097797632217407	2.027362108230591
207	0.7993757128715515	0.1139276921749115	0.5854109525680542	0.7478237152099609	2.0604755878448486
208	0.7677199840545654	0.12130618095397949	0.5930619239807129	0.6829150319099426	2.094599962234497
209	0.7664257884025574	0.12981350719928741	0.6024375557899475	0.680098831653595	2.1344423294067383
210	0.8167816996574402	0.13904327154159546	0.603318989276886	0.7960942983627319	2.1376841068267822
211	0.8573991656303406	0.1479697823524475	0.5996587872505188	0.879368782043457	2.1031556129455566
