timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
207	0.03769030421972275	0.11178888380527496	0.09858842939138412	0.04180712625384331	1.35928475856781
208	0.04784662276506424	0.11183303594589233	0.09970057010650635	0.04945522919297218	1.292685866355896
209	0.049104053527116776	0.11195427179336548	0.10003496706485748	0.06462210416793823	1.173134446144104
210	0.04203120991587639	0.11200959235429764	0.09976505488157272	0.07421672344207764	1.0150359869003296
211	0.06969369947910309	0.11191849410533905	0.09820164740085602	0.07769931852817535	0.8620803356170654
212	0.07724771648645401	0.11195272207260132	0.09749495983123779	0.08395173400640488	0.7271592617034912
213	0.06307749450206757	0.11208716779947281	0.09664346277713776	0.085844025015831	0.6191219091415405
214	0.06178499013185501	0.11227204650640488	0.09606270492076874	0.09071660041809082	0.5636952519416809
215	0.07660555839538574	0.11237841844558716	0.09690258651971817	0.09954539686441422	0.5919191241264343
216	0.0729437842965126	0.11242558807134628	0.09854508936405182	0.09768034517765045	0.6761459708213806
217	0.06340332329273224	0.11240943521261215	0.09954606741666794	0.08352210372686386	0.7964090704917908
218	0.06272366642951965	0.11259331554174423	0.09979456663131714	0.08347554504871368	0.9437547326087952
219	0.05726012587547302	0.11285333335399628	0.10026123374700546	0.08043069392442703	1.09610116481781
220	0.04866277053952217	0.11311087012290955	0.10117457062005997	0.07457096129655838	1.256540060043335
221	0.05133884772658348	0.11337023973464966	0.10080317407846451	0.06250981241464615	1.4053648710250854
222	0.04704492911696434	0.11370613425970078	0.10130249708890915	0.0533379390835762	1.5588083267211914
223	0.04304099082946777	0.11400942504405975	0.10259990394115448	0.0494108609855175	1.706790566444397
224	0.03956608846783638	0.11414223909378052	0.10348853468894958	0.048758331686258316	1.8501145839691162
225	0.026503268629312515	0.1142941415309906	0.10364401340484619	0.042200829833745956	1.9947481155395508
226	0.028255032375454903	0.11442346125841141	0.10430111736059189	0.030817218124866486	2.1426024436950684
227	0.0350198857486248	0.11451994627714157	0.10541945695877075	0.028812585398554802	2.270656108856201
228	0.036575376987457275	0.11453842371702194	0.1057622879743576	0.028646988794207573	2.3408477306365967
229	0.03597809746861458	0.11455763876438141	0.10575737059116364	0.02597329579293728	2.3619048595428467
230	0.03907480835914612	0.11463732272386551	0.10542893409729004	0.03214705362915993	2.309506893157959
231	0.03564897179603577	0.11446196585893631	0.10367295145988464	0.020956706255674362	2.1793994903564453
232	0.03909042477607727	0.11426384001970291	0.1039959117770195	0.007274208124727011	2.0381357669830322
233	0.03757864236831665	0.11403083801269531	0.10482186079025269	0.013202606700360775	1.9016964435577393
234	0.038320817053318024	0.11371740698814392	0.10473858565092087	0.013722648844122887	1.7709083557128906
235	0.0368504524230957	0.11337362229824066	0.10501586645841599	0.010209014639258385	1.6470924615859985
236	0.03584369271993637	0.11309864372015	0.10490959882736206	0.015312030911445618	1.5260109901428223
237	0.033042240887880325	0.11292275786399841	0.10448884963989258	0.012400644831359386	1.4080697298049927
238	0.03667965531349182	0.11279737949371338	0.10421530157327652	0.0060302759520709515	1.2886115312576294
