timestep	ref_qpos_L_hip_yaw	ref_qpos_L_shoulder_pitch	ref_qpos_R_hip_yaw	ref_qpos_R_shoulder_pitch	ref_qpos_L_hip_roll	ref_qpos_L_shoulder_roll	ref_qpos_R_hip_roll	ref_qpos_R_shoulder_roll	ref_qpos_L_hip_pitch	ref_qpos_L_shoulder_yaw	ref_qpos_R_hip_pitch	ref_qpos_R_shoulder_yaw	ref_qpos_L_knee_pitch	ref_qpos_L_elbow_pitch	ref_qpos_R_knee_pitch	ref_qpos_R_elbow_pitch	ref_qpos_L_ankle_pitch	ref_qpos_L_wrist_yaw	ref_qpos_R_ankle_pitch	ref_qpos_R_wrist_yaw	ref_qpos_L_ankle_roll	ref_qpos_R_ankle_roll	ref_qvel_L_hip_yaw	ref_qvel_L_shoulder_pitch	ref_qvel_R_hip_yaw	ref_qvel_R_shoulder_pitch	ref_qvel_L_hip_roll	ref_qvel_L_shoulder_roll	ref_qvel_R_hip_roll	ref_qvel_R_shoulder_roll	ref_qvel_L_hip_pitch	ref_qvel_L_shoulder_yaw	ref_qvel_R_hip_pitch	ref_qvel_R_shoulder_yaw	ref_qvel_L_knee_pitch	ref_qvel_L_elbow_pitch	ref_qvel_R_knee_pitch	ref_qvel_R_elbow_pitch	ref_qvel_L_ankle_pitch	ref_qvel_L_wrist_yaw	ref_qvel_R_ankle_pitch	ref_qvel_R_wrist_yaw	ref_qvel_L_ankle_roll	ref_qvel_R_ankle_roll	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
1027	0.19641226530075073	0.0158495232462883	0.13444899022579193	-0.4699856638908386	0.046959102153778076	0.2836780250072479	0.004213694948703051	0.4213489592075348	0.08090483397245407	-0.5854309797286987	0.07496992498636246	-0.24071036279201508	-0.06776705384254456	1.2412512302398682	-0.06332611292600632	2.008328437805176	0.08248815685510635	0.7246037721633911	0.08922669291496277	0.5822157263755798	0.031277142465114594	0.05089041218161583	-0.16420260071754456	-2.1972618103027344	0.17179995775222778	-0.0698387622833252	-0.016100704669952393	-0.03302544355392456	0.004001904744654894	-0.042382627725601196	0.009396858513355255	1.2600898742675781	0.02728719264268875	0.10459721088409424	0.0677427276968956	1.4501631259918213	0.059996359050273895	-0.049310922622680664	-0.028221309185028076	0.21681785583496094	-0.03588050603866577	-0.20482391119003296	-0.01367274671792984	-0.013799779117107391	-0.006398744881153107	-0.010249018669128418	-0.0004202127456665039
1028	0.19297316670417786	-0.03199966624379158	0.13816875219345093	-0.4715702533721924	0.04680677503347397	0.2809290885925293	0.004131825640797615	0.42049118876457214	0.08104687929153442	-0.5557659268379211	0.07541388273239136	-0.2387428730726242	-0.06624545902013779	1.2713918685913086	-0.06195373088121414	2.0073511600494385	0.08191230893135071	0.7316421270370483	0.08844773471355438	0.5772315263748169	0.030922234058380127	0.050578050315380096	-0.1719459891319275	-2.3923377990722656	0.18597841262817383	-0.07922351360321045	-0.0076158903539180756	-0.13743937015533447	-0.00409325584769249	-0.04288628697395325	0.007101893424987793	1.4831751585006714	0.022196583449840546	0.09836964309215546	0.07607601583003998	1.506960391998291	0.06861556321382523	-0.048863887786865234	-0.028790906071662903	0.3518998622894287	-0.03894604742527008	-0.2491965889930725	-0.017744582146406174	-0.015617255121469498	-0.008795224130153656	-0.013778358697891235	-0.00028014183044433594
1029	0.18953442573547363	-0.07984399050474167	0.14188812673091888	-0.47315460443496704	0.04665446653962135	0.27818045020103455	0.004049964714795351	0.41963350772857666	0.08118890970945358	-0.5261039733886719	0.07585778832435608	-0.23677557706832886	-0.06472401320934296	1.3015296459197998	-0.06058149039745331	2.006373882293701	0.08133652061223984	0.7386797666549683	0.08766885101795197	0.5722478628158569	0.030567359179258347	0.05026572197675705	-0.17194561660289764	-2.3923377990722656	0.18597804009914398	-0.07922351360321045	-0.0076158903539180756	-0.13743937015533447	-0.00409325584769249	-0.04288628697395325	0.007101893424987793	1.4831751585006714	0.022196583449840546	0.09836927056312561	0.0760762020945549	1.5069633722305298	0.0686153769493103	-0.048863887786865234	-0.028790906071662903	0.3518983721733093	-0.03894604742527008	-0.2491965889930725	-0.017744582146406174	-0.015617255121469498	-0.008795037865638733	-0.013779103755950928	-0.00028014183044433594
1030	0.18609534204006195	-0.12769317626953125	0.1456078737974167	-0.4747391939163208	0.046502139419317245	0.2754315137863159	0.0039680954068899155	0.418775737285614	0.08133095502853394	-0.4964389204978943	0.07630174607038498	-0.23480810225009918	-0.06320241093635559	1.3316704034805298	-0.05920911580324173	2.005396604537964	0.08076067268848419	0.7457180619239807	0.08688989281654358	0.567263662815094	0.03021245077252388	0.049953360110521317	-0.15560463070869446	-2.022372007369995	0.16267560422420502	-0.05956962704658508	-0.01745549961924553	-0.22813379764556885	0.007758301217108965	-0.02974793314933777	0.002036057412624359	1.2443125247955322	0.017965957522392273	0.06987974047660828	0.06143283098936081	1.2080490589141846	0.05636978894472122	-0.07494688034057617	-0.021382421255111694	0.4164353013038635	-0.03140382468700409	-0.15860646963119507	-0.006490666419267654	-0.011962279677391052	-0.006157904863357544	-0.01152530312538147	7.152557373046875e-05
1031	0.18331024050712585	-0.16073887050151825	0.14839515089988708	-0.47553738951683044	0.04595624655485153	0.2690550982952118	0.00436029676347971	0.41844359040260315	0.08127035200595856	-0.4763314723968506	0.07657642662525177	-0.23398038744926453	-0.062266699969768524	1.3498516082763672	-0.05832669883966446	2.003376007080078	0.08048122376203537	0.7553371787071228	0.0864126980304718	0.5659036040306091	0.03030773252248764	0.04978723078966141	-0.13925470411777496	-1.6522847414016724	0.13936348259449005	-0.03990978002548218	-0.027294550091028214	-0.318821519613266	0.019610067829489708	-0.016607344150543213	-0.003029964864253998	1.005372405052185	0.013734027743339539	0.041386112570762634	0.04678554832935333	0.9090632200241089	0.044120848178863525	-0.10103583335876465	-0.013972446322441101	0.4809543490409851	-0.02385936677455902	-0.06800293922424316	0.004764087498188019	-0.008306559175252914	-0.003520585596561432	-0.00927075743675232	0.00042617321014404297
1032	0.18052515387535095	-0.19378456473350525	0.1511824131011963	-0.4763355851173401	0.04541035741567612	0.2626786530017853	0.004752498120069504	0.4181114435195923	0.08120975643396378	-0.4562240242958069	0.07685110718011856	-0.23315265774726868	-0.06133098900318146	1.3680329322814941	-0.05744428187608719	2.0013551712036133	0.08020177483558655	0.7649562358856201	0.08593551814556122	0.5645435452461243	0.0304030142724514	0.0496210977435112	-0.1392614096403122	-1.6523685455322266	0.13937056064605713	-0.03991276025772095	-0.027295947074890137	-0.3188379108905792	0.01961105689406395	-0.016608089208602905	-0.003030151128768921	1.0054230690002441	0.013734772801399231	0.04138834774494171	0.04678787663578987	0.9091109037399292	0.044123176485300064	-0.10104179382324219	-0.01397300511598587	0.48097968101501465	-0.02386048436164856	-0.06800591945648193	0.004764273762702942	-0.008307024836540222	-0.003520958125591278	-0.009271502494812012	0.00042617321014404297
1033	0.17773978412151337	-0.22683361172676086	0.15396997332572937	-0.4771338999271393	0.044864408671855927	0.2563015818595886	0.005144739057868719	0.41777926683425903	0.0811491459608078	-0.4361145496368408	0.07712581753730774	-0.23232485353946686	-0.06039518490433693	1.3862160444259644	-0.05656177178025246	1.9993343353271484	0.07992230355739594	0.7745763659477234	0.08545827865600586	0.5631833672523499	0.030498303472995758	0.0494549497961998	-0.143316388130188	-1.5496656894683838	0.14205724000930786	-0.04328414797782898	-0.021351687610149384	-0.2449914813041687	0.01409664936363697	-0.011336058378219604	0.001621246337890625	0.9025871753692627	0.010097958147525787	0.04192553460597992	0.036658160388469696	1.0338068008422852	0.043692439794540405	-0.08087754249572754	-0.01226961612701416	0.40681958198547363	-0.024037808179855347	-0.07707774639129639	0.0036777928471565247	-0.007508974522352219	-0.0038605183362960815	-0.009013712406158447	0.0004172325134277344
1034	0.17479249835014343	-0.2557711899280548	0.1568647027015686	-0.47806695103645325	0.04455628991127014	0.25287899374961853	0.005316364113241434	0.4176580011844635	0.0812746062874794	-0.4201205372810364	0.07725502550601959	-0.23147563636302948	-0.05986466258764267	1.4093852043151855	-0.05569658428430557	1.9981200695037842	0.07971099019050598	0.7812290191650391	0.084974005818367	0.5614604353904724	0.030550125986337662	0.04932073876261711	-0.14937333762645721	-1.3953484296798706	0.14606118202209473	-0.048332661390304565	-0.012431852519512177	-0.1341894268989563	0.005823234096169472	-0.0034287571907043457	0.008597970008850098	0.7481858134269714	0.004641339182853699	0.04272349178791046	0.02145851030945778	1.2206465005874634	0.043038371950387955	-0.050634145736694336	-0.009712949395179749	0.29551535844802856	-0.02429857850074768	-0.0906720757484436	0.002047605812549591	-0.006310641765594482	-0.00436883419752121	-0.008627772331237793	0.0004082918167114258
1035	0.17176485061645508	-0.2826475501060486	0.15981242060661316	-0.47906720638275146	0.04436713457107544	0.25093400478363037	0.005377668421715498	0.41764211654663086	0.0814930647611618	-0.40618711709976196	0.07731147110462189	-0.23061591386795044	-0.05953684449195862	1.435041904449463	-0.05484023690223694	1.9973089694976807	0.07953378558158875	0.7863969802856445	0.08448633551597595	0.5595564842224121	0.03058020770549774	0.04920252412557602	-0.15139766037464142	-1.34395432472229	0.14740154147148132	-0.050017982721328735	-0.009458884596824646	-0.09725913405418396	0.0030655297450721264	-0.0007934868335723877	0.010923855006694794	0.6967410445213318	0.0028226524591445923	0.04299059510231018	0.016392581164836884	1.2829691171646118	0.042821839451789856	-0.04055500030517578	-0.008860975503921509	0.25842487812042236	-0.024386122822761536	-0.09520500898361206	0.0015043187886476517	-0.005911290645599365	-0.004538707435131073	-0.008499622344970703	0.00040531158447265625
1036	0.16873659193515778	-0.3095293641090393	0.16276076436042786	-0.4800676703453064	0.044177934527397156	0.24898862838745117	0.005438985303044319	0.4176262617111206	0.08171156048774719	-0.3922508955001831	0.07736793160438538	-0.22975601255893707	-0.059208959341049194	1.46070396900177	-0.05398371070623398	1.9964978694915771	0.07935655117034912	0.791566014289856	0.08399856090545654	0.5576522350311279	0.030610298737883568	0.04908428713679314	-0.1604471355676651	-1.3630375862121582	0.15559569001197815	-0.05025416612625122	-0.008305627852678299	-0.07571317255496979	0.0026057474315166473	0.0003933906555175781	0.011017732322216034	0.6595760583877563	0.002488866448402405	0.04076026380062103	0.013434141874313354	1.4400303363800049	0.03923885524272919	-0.04477500915527344	-0.007834658026695251	0.21487176418304443	-0.021743960678577423	-0.0918760895729065	0.0003073830157518387	-0.006077159196138382	-0.0048356130719184875	-0.00858008861541748	0.0005245208740234375
1037	0.16534696519374847	-0.3371690511703491	0.16603624820709229	-0.4810773730278015	0.04403490945696831	0.24790547788143158	0.005481898318976164	0.41765785217285156	0.08193377405405045	-0.3798040747642517	0.07741102576255798	-0.2289855033159256	-0.058999478816986084	1.492643117904663	-0.05327068269252777	1.9955179691314697	0.07922039926052094	0.7949918508529663	0.08361657708883286	0.5558814406394958	0.030592503026127815	0.048959437757730484	-0.187581405043602	-1.4200999736785889	0.1801624894142151	-0.05095154047012329	-0.00484297052025795	-0.011041760444641113	0.001225457526743412	0.003952533006668091	0.01129843294620514	0.5479425191879272	0.0014865770936012268	0.034058839082717896	0.004553887993097305	1.9111484289169312	0.028479937463998795	-0.05745291709899902	-0.0047538429498672485	0.0841289758682251	-0.013810768723487854	-0.08188039064407349	-0.0032848212867975235	-0.00657401978969574	-0.0057248398661613464	-0.008819252252578735	0.0008821487426757812
1038	0.1612333357334137	-0.36633336544036865	0.16996726393699646	-0.48210573196411133	0.04398421570658684	0.24854695796966553	0.005488003604114056	0.41778436303138733	0.0821634978055954	-0.370333194732666	0.07742739468812943	-0.22839365899562836	-0.0590268038213253	1.5371499061584473	-0.052844513207674026	1.9941997528076172	0.07916639745235443	0.794931173324585	0.08344613015651703	0.554377019405365	0.030478905886411667	0.04882132634520531	-0.20567066967487335	-1.4581412076950073	0.1965407282114029	-0.05141496658325195	-0.0025346875190734863	0.03207214176654816	0.0003052526153624058	0.00632554292678833	0.011485256254673004	0.4735186696052551	0.0008184462785720825	0.029591098427772522	-0.001366250216960907	2.225229263305664	0.021307356655597687	-0.06590187549591064	-0.002699904143810272	-0.0030294060707092285	-0.008521601557731628	-0.07521659135818481	-0.005679624155163765	-0.006905198097229004	-0.00631771981716156	-0.00897720456123352	0.0011265277862548828
1039	0.15712013840675354	-0.3954946994781494	0.1738978773355484	-0.4831339716911316	0.04393352195620537	0.2491883635520935	0.00549410842359066	0.4179108738899231	0.08239318430423737	-0.3608633279800415	0.07744376361370087	-0.2278018593788147	-0.05905412882566452	1.581652283668518	-0.052418388426303864	1.9928818941116333	0.07911240309476852	0.7948706746101379	0.08327571302652359	0.5528727769851685	0.030365318059921265	0.048683229833841324	-0.20567066967487335	-1.45814049243927	0.19654035568237305	-0.05141496658325195	-0.0025346875190734863	0.03207214176654816	0.00030526425689458847	0.00632554292678833	0.011485256254673004	0.4735186696052551	0.0008184462785720825	0.029591470956802368	-0.001366250216960907	2.225229263305664	0.021307356655597687	-0.06589889526367188	-0.002699717879295349	-0.0030279159545898438	-0.008521601557731628	-0.07521510124206543	-0.005679624155163765	-0.006905198097229004	-0.00631771981716156	-0.00897720456123352	0.0011265277862548828
1040	0.15300650894641876	-0.42465898394584656	0.17782887816429138	-0.4841623306274414	0.0438828282058239	0.24982984364032745	0.005500214174389839	0.41803738474845886	0.08262290805578232	-0.3513924479484558	0.07746013253927231	-0.22721000015735626	-0.05908145383000374	1.6261590719223022	-0.05199221894145012	1.9915637969970703	0.07905840873718262	0.7948100566864014	0.08310526609420776	0.5513684153556824	0.030251720920205116	0.04854511842131615	-0.17913207411766052	-1.109364628791809	0.16175396740436554	-0.02076476812362671	-0.010250229388475418	0.07206723093986511	0.0053552910685539246	0.005258619785308838	0.020134449005126953	0.3300212323665619	0.016881711781024933	0.037867575883865356	-0.0013263896107673645	1.652035117149353	0.005797669291496277	-0.06503760814666748	-0.0021286308765411377	-0.008903443813323975	0.0003341585397720337	-0.025075674057006836	-0.0026299618184566498	-0.0023704953491687775	-0.004187040030956268	-0.0074416399002075195	0.0006884336471557617
1041	0.14995485544204712	-0.4398692846298218	0.18036803603172302	-0.48396456241607666	0.04352351278066635	0.2520710527896881	0.005708320066332817	0.41812121868133545	0.08319856226444244	-0.34766247868537903	0.07811903208494186	-0.22628715634346008	-0.059107184410095215	1.6477336883544922	-0.05218648165464401	1.9902803897857666	0.07902725785970688	0.794514536857605	0.08328907936811447	0.5518697500228882	0.030260119587183	0.04858841001987457	-0.152583047747612	-0.7605142593383789	0.12695752084255219	0.009888410568237305	-0.01796577125787735	0.11206008493900299	0.01040531788021326	0.004192441701889038	0.02878289669752121	0.1864984631538391	0.03294479101896286	0.046142563223838806	-0.001286529004573822	1.0787338018417358	-0.00971304252743721	-0.06417334079742432	-0.0015575438737869263	-0.014775991439819336	0.009190849959850311	0.025066733360290527	0.00041993334889411926	0.002164579927921295	-0.0020559877157211304	-0.005905330181121826	0.0002562999725341797
1042	0.14690318703651428	-0.4550795555114746	0.18290717899799347	-0.4837667942047119	0.043164197355508804	0.2543122470378876	0.00591642688959837	0.4182050824165344	0.08377422392368317	-0.34393250942230225	0.07877792418003082	-0.2253642976284027	-0.05913291499018669	1.6693084239959717	-0.05238074064254761	1.9889968633651733	0.07899610698223114	0.7942190170288086	0.08347290009260178	0.552371084690094	0.03026851825416088	0.048631701618433	-0.15258342027664185	-0.760515034198761	0.12695714831352234	0.009889155626296997	-0.01796577125787735	0.11205971240997314	0.01040531788021326	0.004191696643829346	0.02878289669752121	0.18649771809577942	0.03294479101896286	0.046142563223838806	-0.001286529004573822	1.0787397623062134	-0.009712949395179749	-0.06417036056518555	-0.00155717134475708	-0.014774501323699951	0.009190849959850311	0.025066733360290527	0.00041993334889411926	0.0021644867956638336	-0.0020559877157211304	-0.005904585123062134	0.0002562999725341797
1043	0.14385151863098145	-0.4702898859977722	0.18544632196426392	-0.4835689961910248	0.04280488193035126	0.25655344128608704	0.0061245327815413475	0.4182888865470886	0.08434987813234329	-0.34020256996154785	0.07943682372570038	-0.22444145381450653	-0.05915864557027817	1.6908832788467407	-0.0525749996304512	1.9877135753631592	0.0789649710059166	0.793923556804657	0.08365671336650848	0.5528724193572998	0.030276916921138763	0.048674989491701126	-0.15173107385635376	-0.710839033126831	0.12672953307628632	0.0077217817306518555	-0.019715260714292526	0.12971237301826477	0.014490587636828423	0.0004120171070098877	0.020327046513557434	0.19859671592712402	0.025205686688423157	0.049330294132232666	-0.0017937272787094116	0.9966015815734863	-0.011287443339824677	-0.050699710845947266	-0.0009749084711074829	-0.00019669532775878906	0.010305270552635193	0.04176497459411621	0.001153070479631424	0.002618972212076187	-0.0012991949915885925	-0.004474818706512451	0.0003814697265625
1044	0.14083394408226013	-0.48351311683654785	0.18797636032104492	-0.48345792293548584	0.0423755869269371	0.25950074195861816	0.0064960503950715065	0.4182215631008148	0.08458730578422546	-0.3359886407852173	0.07978615164756775	-0.2233910858631134	-0.05920466408133507	1.7091724872589111	-0.052832238376140594	1.9869688749313354	0.07895711064338684	0.7942111492156982	0.08388511091470718	0.5540416836738586	0.030314641073346138	0.048736460506916046	-0.15044882893562317	-0.6362944841384888	0.1263841986656189	0.00446811318397522	-0.022339634597301483	0.15619099140167236	0.020619191229343414	-0.005256384611129761	0.007640756666660309	0.21674484014511108	0.01359395682811737	0.054112449288368225	-0.0025546178221702576	0.8733510971069336	-0.013649370521306992	-0.030487775802612305	-0.00010151416063308716	0.021670758724212646	0.0119771808385849	0.06681382656097412	0.002252962440252304	0.0033005140721797943	-0.00016391277313232422	-0.0023283064365386963	0.0005751848220825195
1045	0.13783356547355652	-0.49574166536331177	0.19050168991088867	-0.48339027166366577	0.0419112965464592	0.26280108094215393	0.006949300412088633	0.41807863116264343	0.0846555083990097	-0.3315327763557434	0.07998058199882507	-0.2222769558429718	-0.05926083028316498	1.725817322731018	-0.05312097445130348	1.9864940643310547	0.07896091043949127	0.7947903871536255	0.08413580060005188	0.5555449724197388	0.030367035418748856	0.04880701005458832	-0.15001147985458374	-0.6113961338996887	0.12626051902770996	0.0033833086490631104	-0.02321312204003334	0.1650094985961914	0.022661348804831505	-0.007146596908569336	0.003409944474697113	0.22278279066085815	0.009720958769321442	0.05570352077484131	-0.0028082169592380524	0.8322000503540039	-0.014436058700084686	-0.023743510246276855	0.00018998980522155762	0.028958916664123535	0.012533552944660187	0.07516294717788696	0.0026195310056209564	0.003527384251356125	0.00021476298570632935	-0.0016108155250549316	0.0006407499313354492
1046	0.13483348488807678	-0.5079689621925354	0.19302678108215332	-0.4833225905895233	0.04144706204533577	0.2661011219024658	0.007402504328638315	0.41793569922447205	0.08472370356321335	-0.32707732915878296	0.0801749899983406	-0.22116294503211975	-0.05931699275970459	1.7424604892730713	-0.05340968072414398	1.9860191345214844	0.0789647102355957	0.7953695058822632	0.08438645303249359	0.5570482015609741	0.030419422313570976	0.04887755587697029	-0.1538541167974472	-0.6137505173683167	0.1300610601902008	0.011724233627319336	-0.020751729607582092	0.16205459833145142	0.020037788897752762	-0.007697939872741699	0.005116686224937439	0.2185627818107605	0.00943262130022049	0.05787946283817291	-0.0030407682061195374	0.863531231880188	-0.014426745474338531	-0.03203153610229492	-0.0020505860447883606	0.0784263014793396	0.011978484690189362	0.06931722164154053	0.0009112991392612457	0.0054953619837760925	-8.512288331985474e-05	-0.0014528632164001465	0.0006347894668579102
1047	0.13167940080165863	-0.5202916860580444	0.1957041323184967	-0.482921302318573	0.041081227362155914	0.269283264875412	0.0077508119866251945	0.41777071356773376	0.0848601758480072	-0.322790265083313	0.08035788685083389	-0.21996177732944489	-0.05938246101140976	1.7603585720062256	-0.05369804427027702	1.985212802886963	0.07887888699769974	0.7979274392127991	0.08461493998765945	0.5583176612854004	0.030403487384319305	0.04902682453393936	-0.16540735960006714	-0.6209090352058411	0.14148354530334473	0.03675222396850586	-0.013369787484407425	0.1532129943370819	0.012169022113084793	-0.009351223707199097	0.010238215327262878	0.205935537815094	0.008569099009037018	0.06441771984100342	-0.003739073872566223	0.9576797485351562	-0.014401227235794067	-0.05690455436706543	-0.0087738037109375	0.2268657088279724	0.010314583778381348	0.05178898572921753	-0.004214094951748848	0.011400599032640457	-0.00098496675491333	-0.0009767711162567139	0.000616908073425293
1048	0.1282171905040741	-0.532805323600769	0.1986861228942871	-0.4818525016307831	0.04091227054595947	0.2722296416759491	0.007889265194535255	0.4175616502761841	0.08513323217630386	-0.3188399076461792	0.08051775395870209	-0.21858623623847961	-0.05946655571460724	1.7807676792144775	-0.053985729813575745	1.9837429523468018	0.0786137580871582	0.8044441342353821	0.08479903638362885	0.5591197609901428	0.030250858515501022	0.04933357983827591	-0.173119455575943	-0.6257146596908569	0.1491069793701172	0.05344226956367493	-0.008448120206594467	0.14732703566551208	0.0069229863584041595	-0.010454654693603516	0.013653375208377838	0.19752830266952515	0.007993914186954498	0.06878040730953217	-0.0042049214243888855	1.020503044128418	-0.014384929090738297	-0.07349848747253418	-0.01325700432062149	0.32584965229034424	0.009205564856529236	0.04010498523712158	-0.007631815969944	0.015338510274887085	-0.0015847384929656982	-0.000657886266708374	0.0006049871444702148
1049	0.12475462257862091	-0.5453202724456787	0.2016684114933014	-0.480783611536026	0.040743302553892136	0.27517634630203247	0.008027731440961361	0.4173525273799896	0.08540631085634232	-0.314889132976532	0.08067764341831207	-0.2172105610370636	-0.059550657868385315	1.8011786937713623	-0.054273441433906555	1.9822728633880615	0.07834860682487488	0.8109614253044128	0.08498316258192062	0.5599218606948853	0.030098214745521545	0.049640364944934845	-0.17312857508659363	-0.6257474422454834	0.1491144299507141	0.05344375967979431	-0.008448492735624313	0.147334486246109	0.006923312321305275	-0.0104561448097229	0.01365412026643753	0.19753798842430115	0.007994472980499268	0.06878413259983063	-0.00420520082116127	1.020553708076477	-0.014385581016540527	-0.07350146770477295	-0.01325756311416626	0.32586604356765747	0.009206123650074005	0.04010647535324097	-0.0076321884989738464	0.015339348465204239	-0.0015849247574806213	-0.000657886266708374	0.0006049871444702148
1050	0.12129204720258713	-0.5578352212905884	0.20465070009231567	-0.4797147512435913	0.0405743308365345	0.27812302112579346	0.008166197687387466	0.41714340448379517	0.08567939698696136	-0.31093838810920715	0.08083753287792206	-0.2158348709344864	-0.05963476374745369	1.8215898275375366	-0.054561153054237366	1.9808028936386108	0.07808345556259155	0.8174787759780884	0.0851672813296318	0.5607240200042725	0.02994557097554207	0.04994715377688408	-0.1264462172985077	-0.48641860485076904	0.11422410607337952	0.019471347332000732	0.003469455987215042	0.08254721760749817	-0.0019233440980315208	-0.024574249982833862	0.003909505903720856	0.1544356346130371	-0.008560530841350555	0.04410408437252045	-0.00018477439880371094	0.879359245300293	-0.009091198444366455	-0.03209710121154785	-0.011331960558891296	0.3914162516593933	0.014895759522914886	0.13411343097686768	-0.008810590952634811	0.013196002691984177	-0.001981295645236969	-0.0005036592483520508	0.0005424022674560547
1051	0.11969677358865738	-0.5647770166397095	0.20623737573623657	-0.48000475764274597	0.04088208079338074	0.2784782350063324	0.0079507976770401	0.41636955738067627	0.08556269109249115	-0.3087117075920105	0.08033522218465805	-0.21544639766216278	-0.05955804884433746	1.836353063583374	-0.05463708937168121	1.9809889793395996	0.07789532840251923	0.8266180753707886	0.08557899296283722	0.56528639793396	0.029745791107416153	0.05016820505261421	-0.07976386696100235	-0.3470912575721741	0.07933303713798523	-0.014500319957733154	0.015387404710054398	0.01776069402694702	-0.010769977234303951	-0.038692355155944824	-0.005835294723510742	0.11133477091789246	-0.02511553466320038	0.01942366361618042	0.0038356520235538483	0.7381588220596313	-0.003797002136707306	0.009301304817199707	-0.009406358003616333	0.45696645975112915	0.020585395395755768	0.22811740636825562	-0.009988946840167046	0.011052470654249191	-0.0023774802684783936	-0.00034943222999572754	0.00047981739044189453
1052	0.11810149252414703	-0.5717188715934753	0.20782402157783508	-0.48029476404190063	0.041189827024936676	0.27883344888687134	0.007735398598015308	0.4155957102775574	0.08544598519802094	-0.30648499727249146	0.07983291149139404	-0.21505792438983917	-0.059481337666511536	1.8511161804199219	-0.05471303313970566	1.9811749458312988	0.0777072012424469	0.8357574343681335	0.08599069714546204	0.5698487162590027	0.029546013101935387	0.05038925260305405	-0.07976777851581573	-0.3471091389656067	0.07933713495731354	-0.014500319957733154	0.015388056635856628	0.017762184143066406	-0.01077052392065525	-0.03869384527206421	-0.005835480988025665	0.1113399863243103	-0.02511683851480484	0.019424408674240112	0.00383574515581131	0.7381975650787354	-0.0037972815334796906	0.009301304817199707	-0.009407103061676025	0.4569888114929199	0.020586512982845306	0.2281293272972107	-0.009989412501454353	0.01105302944779396	-0.0023772940039634705	-0.0003501772880554199	0.00047981739044189453
1053	0.11650606244802475	-0.5786613821983337	0.2094108611345291	-0.4805847704410553	0.041497603058815	0.27918872237205505	0.007519976701587439	0.4148218035697937	0.08532927185297012	-0.3042581081390381	0.07933054864406586	-0.21466942131519318	-0.05940461903810501	1.8658809661865234	-0.0547889806330204	1.9813610315322876	0.07751904428005219	0.8448976278305054	0.08640245348215103	0.5744115710258484	0.02934621460735798	0.05061032623052597	-0.07150620222091675	-0.3297865390777588	0.07651820778846741	-0.023838132619857788	0.008192285895347595	0.036738812923431396	-0.004057283513247967	-0.02300739288330078	-0.00916309654712677	0.06984323263168335	-0.022967904806137085	0.019495561718940735	0.008822046220302582	0.8384883403778076	-0.0018755905330181122	0.042116641998291016	-0.011024251580238342	0.4501253366470337	0.01868531107902527	0.18346011638641357	-0.011163437739014626	0.011221133172512054	-0.0020567327737808228	-0.0008068978786468506	0.00033676624298095703
1054	0.11524124443531036	-0.5849103331565857	0.21088474988937378	-0.48124828934669495	0.04151751846075058	0.2803030014038086	0.00757310725748539	0.41467541456222534	0.08507946133613586	-0.3036912679672241	0.07891419529914856	-0.21427810192108154	-0.05912845581769943	1.8846557140350342	-0.05478805676102638	1.9828596115112305	0.07726623117923737	0.8537624478340149	0.08673810958862305	0.5771871209144592	0.0290994755923748	0.05083809792995453	-0.05910489708185196	-0.30376166105270386	0.0722784548997879	-0.03784075379371643	-0.002602115273475647	0.06519779562950134	0.006012956146150827	0.0005237758159637451	-0.014153309166431427	0.0075913965702056885	-0.019741803407669067	0.01959986984729767	0.016300100833177567	0.988808274269104	0.0010069459676742554	0.09132325649261475	-0.01344829797744751	0.4397734999656677	0.015830807387828827	0.11643320322036743	-0.01292303204536438	0.011471845209598541	-0.0015759840607643127	-0.0014916062355041504	0.00011622905731201172
1055	0.11414186656475067	-0.5908118486404419	0.21230199933052063	-0.48209840059280396	0.04139351844787598	0.2817966341972351	0.007760494947433472	0.41484275460243225	0.08476313948631287	-0.30395445227622986	0.0785408765077591	-0.21388542652130127	-0.05875261500477791	1.9054332971572876	-0.05474870279431343	1.9850139617919922	0.07698111236095428	0.8624885678291321	0.08703568577766418	0.5790688991546631	0.028829293325543404	0.05106920003890991	-0.054969266057014465	-0.29507726430892944	0.07086321711540222	-0.04250630736351013	-0.006200093775987625	0.07468238472938538	0.009369384497404099	0.008367002010345459	-0.015816092491149902	-0.013159215450286865	-0.018665939569473267	0.019634142518043518	0.018792040646076202	1.038879156112671	0.001967698335647583	0.10771453380584717	-0.014255940914154053	0.4363059997558594	0.014878623187541962	0.09409040212631226	-0.0135091133415699	0.011554919183254242	-0.0014156103134155273	-0.0017195940017700195	4.172325134277344e-05
