time jpLt jpLc tpLt mpLc jrLt jrLc trLt mrLc jyLt jyLc tyLt myLc jkLt jkLc tkLt mkLc japLt japLc tapLt mapLc jarLt jarLc tarLt marLc jpRt jpRc tpRt mpRc jrRt jrRc trRt mrRc jyRt jyRc tyRt myRc jkRt jkRc tkRt mkRc japRt japRc tapRt mapRc jarRt jarRc tarRt marRc jwrt jwrc twrt mwrc jwyt jwyc twyt mwyc jspLt jspLc tspLt mspLt jsrLt jsrLc tsrLt msrLt jsyLt jsyLc tsyLt msyLt jeLt jeLc teLt meLt jwrLt jwrLc twrLt mwrLt jspRt jspRc tspRt mspRt jsrRt jsrRc tsrRt msrRt jsyRt jsyRc tsyRt msyRt jeRt jeRc teRt meRt jwrRt jwrRc twrRt mwrRt
5.500000 -1.113925 -0.951851 -12.230000 -12.230000 0.479347 0.259121 17.510000 17.510000 0.425364 0.441967 20.410000 20.410000 1.500267 1.546437 -5.630000 -5.630000 -0.339978 -0.346177 -3.770000 -3.770000 -0.128503 -0.140660 -0.370000 -0.370000 -1.081319 -1.101005 3.420000 3.420000 -0.539631 -0.383368 -10.620000 -10.620000 0.762123 0.678081 -26.779999 -26.779999 1.374048 1.530761 6.620000 6.620000 0.503332 -0.369897 -27.389999 -27.389999 0.144327 0.188507 -1.920000 -1.920000 -0.193451 -0.100996 -8.720000 -8.720000 0.060017 0.029438 -5.600000 -5.600000 -0.683049 -0.494519 -8.620000 -8.620000 0.481815 0.368169 9.120000 9.120000 -0.837651 -0.787864 8.300000 8.300000 0.449521 0.467580 -0.700000 -0.700000 0.200147 0.186574 -0.560000 -0.560000 0.555605 0.644495 -5.000000 -5.000000 -1.192435 -0.960584 -15.250000 -15.250000 -0.258386 -0.302303 -20.150000 -20.150000 0.543363 0.459809 6.510000 6.510000 0.337090 0.307985 -6.240000 -6.240000
5.520000 -1.267143 -1.029348 -17.150000 -17.150000 0.533206 0.340028 10.889999 10.889999 0.437561 0.462025 18.230000 18.230000 1.601809 1.610369 -7.320000 -7.320000 -0.471343 -0.314537 -0.780000 -0.780000 -0.160735 -0.140851 -0.250000 -0.250000 -1.071272 -1.140536 7.960000 7.960000 -0.540464 -0.369194 -7.050000 -7.050000 0.825591 0.714026 -31.269999 -31.269999 1.441595 1.558106 10.670000 10.670000 0.659611 -0.402283 -27.449999 -27.449999 0.052252 0.205317 -3.230000 -3.230000 -0.216078 -0.133897 -12.950000 -12.950000 0.118884 0.069798 -5.140000 -5.140000 -0.774189 -0.525567 -13.389999 -13.389999 0.492210 0.373211 7.740000 7.740000 -0.841998 -0.813977 6.190000 6.190000 0.381154 0.429653 -0.430000 -0.430000 0.172509 0.195432 -0.670000 -0.670000 0.540875 0.643636 -4.140000 -4.140000 -1.296854 -0.993345 -18.070000 -18.070000 -0.263424 -0.280113 -12.719999 -12.719999 0.457344 0.485169 -1.490000 -1.490000 0.319202 0.336942 0.350000 0.350000
5.540000 -1.219138 -1.088237 -5.840000 -5.840000 0.572890 0.416324 6.860000 6.860000 0.463138 0.490178 18.350000 18.350000 1.567311 1.677554 -8.050000 -8.050000 -0.421076 -0.304041 -6.500000 -6.500000 -0.122378 -0.144942 0.410000 0.410000 -1.069153 -1.189240 12.860000 12.860000 -0.494105 -0.368694 -6.440000 -6.440000 0.849366 0.740016 -22.299999 -22.299999 1.402784 1.595480 9.740000 9.740000 0.720292 -0.437153 -38.939999 -38.939999 0.045945 0.205445 -2.960000 -2.960000 -0.201726 -0.129237 -10.960000 -10.960000 0.128230 0.084403 -2.760000 -2.760000 -0.762354 -0.536611 -9.090000 -9.090000 0.537435 0.417765 2.720000 2.720000 -0.892410 -0.838438 2.650000 2.650000 0.406338 0.403923 0.890000 0.890000 0.188184 0.177188 1.800000 1.800000 0.636911 0.640322 -0.550000 -0.550000 -1.263971 -1.087345 -5.970000 -5.970000 -0.240165 -0.247957 -2.380000 -2.380000 0.391280 0.456100 0.120000 0.120000 0.312534 0.325116 -0.080000 -0.080000
5.560000 -1.294341 -1.163126 -6.380000 -6.380000 0.576934 0.492805 -1.460000 -1.460000 0.445918 0.521376 12.740000 12.740000 1.633177 1.713880 -5.590000 -5.590000 -0.291103 -0.307697 -6.880000 -6.880000 -0.020412 -0.139967 1.320000 1.320000 -1.086042 -1.228801 11.099999 11.099999 -0.488133 -0.372678 -0.810000 -0.810000 0.935236 0.793415 -21.240000 -21.240000 1.451552 1.622112 11.170000 11.170000 0.654830 -0.471373 -39.230000 -39.230000 0.031350 0.205445 -3.330000 -3.330000 -0.180280 -0.135914 -10.700000 -10.700000 0.153678 0.090120 1.520000 1.520000 -0.811929 -0.585576 -9.389999 -9.389999 0.527782 0.469387 2.340000 2.340000 -0.908035 -0.874366 -0.260000 -0.260000 0.400458 0.410701 -0.380000 -0.380000 0.177032 0.187496 -0.880000 -0.880000 0.742999 0.644617 3.400000 3.400000 -1.156846 -1.175302 5.700000 5.700000 -0.230216 -0.239563 7.050000 7.050000 0.280755 0.395432 -1.830000 -1.830000 0.286328 0.311414 0.940000 0.940000
5.580000 -1.276387 -1.213119 -3.220000 -3.220000 0.572383 0.545167 -3.730000 -3.730000 0.453767 0.518390 8.740000 8.740000 1.630442 1.729146 -1.080000 -1.080000 0.075033 -0.300113 -8.990000 -8.990000 0.045630 -0.109639 0.730000 0.730000 -1.187633 -1.252930 4.420000 4.420000 -0.420919 -0.387822 2.550000 2.550000 0.995417 0.869760 -12.200000 -12.200000 1.465922 1.653799 6.690000 6.690000 0.485399 -0.510314 -38.529999 -38.529999 0.058001 0.206095 -2.830000 -2.830000 -0.089750 -0.138341 -4.500000 -4.500000 0.211563 0.103452 12.730000 12.730000 -0.805392 -0.643990 -4.690000 -4.690000 0.538572 0.501357 -0.310000 -0.310000 -0.967132 -0.905986 0.350000 0.350000 0.408446 0.409903 -0.540000 -0.540000 0.195936 0.185484 0.480000 0.480000 0.806939 0.661430 8.190000 8.190000 -1.017773 -1.205001 19.760000 19.760000 -0.235967 -0.252125 13.299999 13.299999 0.283979 0.341139 -1.180000 -1.180000 0.238760 0.271261 0.150000 0.150000
5.600000 -1.208708 -1.273297 7.550000 7.550000 0.566107 0.561701 -4.330000 -4.330000 0.467399 0.511293 3.650000 3.650000 1.686732 1.714445 3.070000 3.070000 0.235963 -0.255551 -5.650000 -5.650000 0.104145 -0.066283 0.540000 0.540000 -1.178542 -1.252823 5.540000 5.540000 -0.378895 -0.375517 1.730000 1.730000 1.008242 0.948297 -5.850000 -5.850000 1.434835 1.693001 3.910000 3.910000 0.689441 -0.550261 -37.820000 -37.820000 0.080068 0.207405 -2.420000 -2.420000 -0.124063 -0.152369 -1.070000 -1.070000 0.234547 0.146554 12.170000 12.170000 -0.773065 -0.718357 0.980000 0.980000 0.551165 0.514408 3.040000 3.040000 -0.961210 -0.933823 2.520000 2.520000 0.458325 0.425191 0.710000 0.710000 0.207687 0.197039 1.310000 1.310000 0.895647 0.668547 10.950000 10.950000 -0.925423 -1.171646 14.990000 14.990000 -0.231564 -0.261730 10.139999 10.139999 0.320828 0.319163 0.330000 0.330000 0.221743 0.235032 -1.250000 -1.250000
5.620000 -1.254545 -1.307014 4.390000 4.390000 0.593224 0.582091 -0.270000 -0.270000 0.503127 0.499478 0.000000 0.000000 1.691282 1.677579 3.640000 3.640000 0.066590 -0.169563 2.620000 2.620000 0.103756 -0.014980 -0.060000 -0.060000 -1.180606 -1.235781 2.550000 2.550000 -0.335775 -0.359551 3.550000 3.550000 1.040109 1.006435 1.400000 1.400000 1.411363 1.728032 -0.220000 -0.220000 0.779052 -0.546629 -42.939999 -42.939999 0.124910 0.207778 -1.590000 -1.590000 -0.120170 -0.187012 6.860000 6.860000 0.241722 0.211151 6.080000 6.080000 -0.855135 -0.803647 0.890000 0.890000 0.580763 0.502079 5.460000 5.460000 -1.019068 -0.955885 6.610000 6.610000 0.492216 0.450202 0.300000 0.300000 0.229620 0.214564 -0.040000 -0.040000 0.884163 0.698245 8.630000 8.630000 -0.880010 -1.079253 9.639999 9.639999 -0.112907 -0.256328 0.690000 0.690000 0.460519 0.371433 0.030000 0.030000 0.233561 0.234852 -0.700000 -0.700000
5.640000 -1.262378 -1.342034 10.110000 10.110000 0.607738 0.602247 5.520000 5.520000 0.539448 0.498039 -3.690000 -3.690000 1.755673 1.651857 4.140000 4.140000 -0.065562 -0.129297 0.760000 0.760000 0.105365 -0.005169 2.460000 2.460000 -1.102532 -1.212510 8.360000 8.360000 -0.310137 -0.349987 -0.610000 -0.610000 1.032414 1.062398 9.090000 9.090000 1.400040 1.751246 0.760000 0.760000 0.964190 -0.514006 -49.349998 -49.349998 0.167959 0.208950 -1.210000 -1.210000 -0.149285 -0.191525 9.389999 9.389999 0.235768 0.273008 -0.050000 -0.050000 -0.913473 -0.869424 -0.030000 -0.030000 0.581132 0.496677 3.450000 3.450000 -1.102383 -0.989507 9.520000 9.520000 0.495211 0.469098 0.270000 0.270000 0.227551 0.226019 0.080000 0.080000 0.792784 0.728189 2.180000 2.180000 -0.891851 -0.992856 2.230000 2.230000 -0.065770 -0.198873 -0.590000 -0.590000 0.512694 0.441925 -0.750000 -0.750000 0.228985 0.236437 0.490000 0.490000
5.660000 -1.293994 -1.367882 6.010000 6.010000 0.640771 0.610783 5.040000 5.040000 0.550421 0.503423 -2.140000 -2.140000 1.754276 1.703440 3.450000 3.450000 -0.247453 -0.142372 2.500000 2.500000 0.100295 -0.003869 1.230000 1.230000 -1.109400 -1.187107 3.990000 3.990000 -0.298447 -0.350448 -5.580000 -5.580000 1.009450 1.104090 16.959999 16.959999 1.388671 1.782221 0.830000 0.830000 1.049131 -0.469279 -52.289997 -52.289997 0.120219 0.220998 -2.180000 -2.180000 -0.219754 -0.189851 4.370000 4.370000 0.237814 0.305067 -9.639999 -9.639999 -0.981758 -0.902681 -5.120000 -5.120000 0.591066 0.522103 2.480000 2.480000 -1.122881 -1.039709 2.050000 2.050000 0.540718 0.495222 0.220000 0.220000 0.229545 0.228716 0.150000 0.150000 0.800364 0.755555 1.070000 1.070000 -0.964304 -0.943458 -4.310000 -4.310000 -0.015859 -0.124444 -2.980000 -2.980000 0.491067 0.486540 -1.960000 -1.960000 0.232167 0.231434 2.040000 2.040000
5.680000 -1.377295 -1.383237 0.950000 0.950000 0.655507 0.630850 1.410000 1.410000 0.536843 0.526956 1.180000 1.180000 1.783727 1.739914 4.150000 4.150000 -0.123957 -0.176533 0.110000 0.110000 0.180923 0.019599 1.150000 1.150000 -1.040201 -1.155722 8.420000 8.420000 -0.338726 -0.362772 -7.550000 -7.550000 1.025554 1.130628 18.199999 18.199999 1.404605 1.821922 -8.020000 -8.020000 0.976356 -0.411098 -49.250000 -49.250000 0.094260 0.215064 -2.090000 -2.090000 -0.233652 -0.179416 -4.150000 -4.150000 0.277993 0.310510 -13.160000 -13.160000 -0.997506 -0.899981 -5.640000 -5.640000 0.590579 0.553840 -0.470000 -0.470000 -1.180080 -1.091098 0.040000 0.040000 0.567660 0.532171 -0.590000 -0.590000 0.225011 0.224636 -0.130000 -0.130000 0.807842 0.781080 0.000000 0.000000 -1.007281 -0.957452 -5.600000 -5.600000 -0.055123 -0.070005 0.770000 0.770000 0.359171 0.465104 -4.410000 -4.410000 0.188012 0.226590 1.930000 1.930000
5.700000 -1.437056 -1.397979 -2.760000 -2.760000 0.653820 0.639543 0.320000 0.320000 0.531503 0.545398 4.610000 4.610000 1.848651 1.776657 4.270000 4.270000 -0.148573 -0.199819 -0.300000 -0.300000 0.209830 0.058513 1.110000 1.110000 -1.074873 -1.121560 1.980000 1.980000 -0.356536 -0.401272 -7.630000 -7.630000 1.050209 1.156148 16.709999 16.709999 1.410387 1.853356 -15.719999 -15.719999 0.836930 -0.343131 -52.820000 -52.820000 0.100033 0.213978 -2.170000 -2.170000 -0.230481 -0.128993 -15.910000 -15.910000 0.314000 0.306663 -9.320000 -9.320000 -1.048513 -0.896790 -8.320000 -8.320000 0.556806 0.583062 -2.110000 -2.110000 -1.201018 -1.145653 -4.530000 -4.530000 0.516938 0.549999 -2.600000 -2.600000 0.235205 0.227356 -2.260000 -2.260000 0.802225 0.812496 -1.850000 -1.850000 -0.967338 -0.950409 -4.210000 -4.210000 -0.069111 -0.052228 -1.620000 -1.620000 0.310614 0.389059 0.150000 0.150000 0.171262 0.179524 0.230000 0.230000
5.720000 -1.480076 -1.410603 -4.720000 -4.720000 0.661461 0.635441 2.090000 2.090000 0.574273 0.560072 2.690000 2.690000 1.820290 1.845186 0.740000 0.740000 -0.054126 -0.229247 -8.480000 -8.480000 0.231015 0.079563 1.130000 1.130000 -1.114478 -1.089960 -2.730000 -2.730000 -0.343945 -0.429680 -1.270000 -1.270000 1.060074 1.175511 20.250000 20.250000 1.438269 1.871687 -13.380000 -13.380000 0.701115 -0.264480 -35.899998 -35.899998 0.129632 0.213754 -1.680000 -1.680000 -0.225350 -0.083630 -14.849999 -14.849999 0.303504 0.298440 -19.240000 -19.240000 -1.086907 -0.905012 -7.460000 -7.460000 0.552740 0.596066 -4.610000 -4.610000 -1.225113 -1.177681 -3.010000 -3.010000 0.506627 0.537297 -0.860000 -0.860000 0.237515 0.230616 -0.680000 -0.680000 0.802435 0.832868 -2.060000 -2.060000 -0.998433 -0.942212 -4.460000 -4.460000 -0.063276 -0.055418 -3.050000 -3.050000 0.346369 0.354785 0.390000 0.390000 0.174429 0.155120 0.790000 0.790000
5.740000 -1.469038 -1.432539 -2.650000 -2.650000 0.690043 0.642255 4.410000 4.410000 0.594722 0.582469 3.300000 3.300000 1.776220 1.898925 -5.520000 -5.520000 -0.097700 -0.235660 -11.820000 -11.820000 0.243525 0.110775 0.780000 0.780000 -1.191919 -1.071322 -9.030000 -9.030000 -0.338296 -0.460036 0.560000 0.560000 1.056913 1.176695 27.500000 27.500000 1.452038 1.878496 -17.629999 -17.629999 0.621240 -0.170162 -34.959999 -34.959999 0.118110 0.213573 -1.560000 -1.560000 -0.173403 -0.049476 -12.679999 -12.679999 0.296480 0.309316 -20.670000 -20.670000 -1.087175 -0.948823 -5.940000 -5.940000 0.535507 0.593354 -3.960000 -3.960000 -1.261977 -1.202491 -2.420000 -2.420000 0.479488 0.522706 -1.100000 -1.100000 0.240242 0.238462 -1.080000 -1.080000 0.789617 0.836917 -1.900000 -1.900000 -0.970731 -0.947731 -1.500000 -1.500000 -0.023205 -0.047804 -2.640000 -2.640000 0.382321 0.365037 0.070000 0.070000 0.178379 0.166541 0.430000 0.430000
5.760000 -1.443306 -1.447219 0.430000 0.430000 0.690336 0.656400 5.050000 5.050000 0.626884 0.597202 1.350000 1.350000 1.738477 1.946944 -9.160000 -9.160000 0.049432 -0.238689 -22.320000 -22.320000 0.267604 0.129779 1.680000 1.680000 -1.212697 -1.081539 -10.340000 -10.340000 -0.265152 -0.483461 7.660000 7.660000 1.058131 1.180229 35.070000 35.070000 1.503233 1.875423 -24.549999 -24.549999 0.514822 -0.060414 -35.959999 -35.959999 0.146697 0.212721 -1.250000 -1.250000 -0.121680 -0.024769 -5.740000 -5.740000 0.287266 0.331459 -19.459999 -19.459999 -1.108435 -1.002819 -2.430000 -2.430000 0.533538 0.572642 -1.660000 -1.660000 -1.287890 -1.231701 0.010000 0.010000 0.461130 0.497166 -0.600000 -0.600000 0.236565 0.238462 -0.350000 -0.350000 0.811314 0.821700 0.300000 0.300000 -0.986456 -0.950141 -0.400000 -0.400000 0.025852 -0.030864 -2.760000 -2.760000 0.429214 0.393712 0.340000 0.340000 0.183063 0.174713 0.430000 0.430000
5.780000 -1.411218 -1.452910 3.010000 3.010000 0.719725 0.669987 5.260000 5.260000 0.644000 0.614587 1.040000 1.040000 1.702950 1.989333 -12.059999 -12.059999 0.203512 -0.238867 -26.709999 -26.709999 0.315390 0.135382 3.170000 3.170000 -1.251736 -1.104564 -11.700000 -11.700000 -0.247819 -0.477313 7.880000 7.880000 1.046378 1.189489 39.360001 39.360001 1.501314 1.885511 -25.309999 -25.309999 0.455761 0.051818 -21.920000 -21.920000 0.145348 0.210441 -0.810000 -0.810000 -0.082327 -0.002137 -1.120000 -1.120000 0.275844 0.353680 -22.539999 -22.539999 -1.111102 -1.061356 -0.540000 -0.540000 0.541647 0.548065 1.290000 1.290000 -1.301482 -1.257628 1.780000 1.780000 0.490889 0.486533 0.070000 0.070000 0.243391 0.236911 0.380000 0.380000 0.907821 0.803661 5.470000 5.470000 -1.002155 -0.968745 -1.190000 -1.190000 0.020619 -0.004320 -0.160000 -0.160000 0.425510 0.416768 -0.610000 -0.610000 0.167475 0.178636 -0.280000 -0.280000
5.800000 -1.410492 -1.453263 4.070000 4.070000 0.709564 0.700088 0.440000 0.440000 0.636942 0.631630 0.880000 0.880000 1.712356 2.022250 -10.440000 -10.440000 0.451930 -0.234524 -30.230000 -30.230000 0.323847 0.137811 3.130000 3.130000 -1.312451 -1.143420 -11.520000 -11.520000 -0.239661 -0.470500 7.660000 7.660000 1.058585 1.195109 37.270000 37.270000 1.494525 1.884724 -25.510000 -25.510000 0.429178 0.188462 -17.039999 -17.039999 0.154419 0.195975 0.410000 0.410000 -0.082812 0.018822 -1.010000 -1.010000 0.287844 0.374384 -22.279999 -22.279999 -1.113183 -1.098171 -0.030000 -0.030000 0.550312 0.522522 4.600000 4.600000 -1.316366 -1.280400 4.530000 4.530000 0.551199 0.497582 1.390000 1.390000 0.253465 0.245285 1.230000 1.230000 0.992131 0.806360 9.330000 9.330000 -1.068640 -0.995045 -3.470000 -3.470000 -0.036795 0.001490 -0.650000 -0.650000 0.422002 0.419454 -0.380000 -0.380000 0.146392 0.165720 -0.410000 -0.410000
5.820000 -1.402724 -1.459476 6.040000 6.040000 0.694560 0.716592 -5.810000 -5.810000 0.618226 0.649309 0.830000 0.830000 1.715110 2.052823 -7.140000 -7.140000 0.670009 -0.225638 -39.239998 -39.239998 0.350637 0.137843 3.930000 3.930000 -1.346591 -1.186678 -10.309999 -10.309999 -0.237643 -0.459948 8.800000 8.800000 1.049601 1.199200 40.180000 40.180000 1.532330 1.865705 -25.240000 -25.240000 0.323596 0.319390 -15.070000 -15.070000 0.151621 0.180358 0.400000 0.400000 -0.071336 0.018548 -0.240000 -0.240000 0.301145 0.382019 -19.199999 -19.199999 -1.133631 -1.121119 -0.040000 -0.040000 0.557292 0.504232 4.460000 4.460000 -1.321085 -1.299459 4.800000 4.800000 0.564612 0.522627 0.510000 0.510000 0.269342 0.255807 1.200000 1.200000 1.022382 0.822927 8.830000 8.830000 -1.102116 -1.043279 -1.170000 -1.170000 -0.089754 -0.020852 0.980000 0.980000 0.394773 0.406842 -0.090000 -0.090000 0.137089 0.148162 -0.390000 -0.390000
5.840000 -1.390028 -1.473098 6.880000 6.880000 0.716100 0.727037 -6.010000 -6.010000 0.616308 0.658520 2.790000 2.790000 1.727112 2.077177 -3.040000 -3.040000 0.950349 -0.198068 -44.410000 -44.410000 0.380354 0.139260 4.410000 4.410000 -1.357277 -1.224613 -10.290000 -10.290000 -0.261570 -0.463344 5.830000 5.830000 1.046899 1.196038 38.250000 38.250000 1.563537 1.842154 -33.430000 -33.430000 0.151973 0.447987 -6.230000 -6.230000 0.174411 0.166094 0.750000 0.750000 -0.065382 0.010951 -0.800000 -0.800000 0.315912 0.384231 -13.710000 -13.710000 -1.114187 -1.134128 1.320000 1.320000 0.548312 0.503802 2.640000 2.640000 -1.333973 -1.307038 4.440000 4.440000 0.530676 0.536510 -1.390000 -1.390000 0.286729 0.271488 -0.490000 -0.490000 1.010761 0.855202 6.130000 6.130000 -1.145934 -1.086763 -0.580000 -0.580000 -0.140976 -0.060983 0.540000 0.540000 0.369858 0.393297 -1.130000 -1.130000 0.125012 0.138011 0.500000 0.500000
5.860000 -1.371824 -1.482639 8.960000 8.960000 0.723976 0.742984 -7.120000 -7.120000 0.635073 0.663718 1.170000 1.170000 1.749622 2.091672 -3.950000 -3.950000 0.988339 -0.148667 -41.309998 -41.309998 0.394728 0.141849 4.500000 4.500000 -1.370544 -1.252762 -8.320000 -8.320000 -0.256044 -0.466604 6.910000 6.910000 1.044404 1.191800 38.849998 38.849998 1.556606 1.814498 -28.820000 -28.820000 0.063362 0.543606 -3.150000 -3.150000 0.167149 0.159425 0.510000 0.510000 -0.052342 -0.001657 0.070000 0.070000 0.323591 0.377399 -10.630000 -10.630000 -1.089583 -1.137318 2.720000 2.720000 0.553718 0.503557 3.330000 3.330000 -1.331682 -1.315874 4.160000 4.160000 0.470631 0.515512 -1.210000 -1.210000 0.296798 0.280346 -0.700000 -0.700000 0.982188 0.896190 2.760000 2.760000 -1.126535 -1.125799 3.570000 3.570000 -0.141409 -0.104955 0.860000 0.860000 0.333045 0.379009 -1.600000 -1.600000 0.120768 0.128423 1.320000 1.320000
5.880000 -1.377033 -1.482716 8.410000 8.410000 0.709405 0.757746 -6.360000 -6.360000 0.668197 0.672254 -4.790000 -4.790000 1.732466 2.100194 -7.330000 -7.330000 0.946748 -0.082830 -45.539997 -45.539997 0.367516 0.149891 3.340000 3.340000 -1.404625 -1.267273 -11.940000 -11.940000 -0.224954 -0.471205 11.090000 11.090000 1.039863 1.186103 41.049999 41.049999 1.613790 1.780918 -23.000000 -23.000000 0.017449 0.594558 0.580000 0.580000 0.181564 0.151766 0.890000 0.890000 -0.035822 -0.023477 8.530000 8.530000 0.321514 0.376997 -7.600000 -7.600000 -1.099435 -1.137196 1.690000 1.690000 0.589706 0.504686 5.420000 5.420000 -1.334251 -1.318214 6.510000 6.510000 0.427998 0.473988 -0.140000 -0.140000 0.286253 0.289878 -0.210000 -0.210000 0.964246 0.926379 1.860000 1.860000 -1.114155 -1.138501 3.520000 3.520000 -0.119987 -0.120684 2.710000 2.710000 0.303401 0.346860 -0.120000 -0.120000 0.115830 0.115743 0.330000 0.330000
5.900000 -1.378710 -1.477362 7.430000 7.430000 0.718639 0.773506 -5.100000 -5.100000 0.698356 0.674388 -8.270000 -8.270000 1.705528 2.091140 -15.059999 -15.059999 0.808112 -0.009148 -32.219997 -32.219997 0.339351 0.169705 2.130000 2.130000 -1.445651 -1.268500 -14.160000 -14.160000 -0.234446 -0.461416 9.440000 9.440000 1.028558 1.169833 35.149998 35.149998 1.595209 1.759293 -20.789999 -20.789999 0.011273 0.613620 0.680000 0.680000 0.171380 0.150392 0.350000 0.350000 -0.027157 -0.056231 14.040000 14.040000 0.308029 0.388940 -4.460000 -4.460000 -1.085976 -1.126765 0.640000 0.640000 0.588065 0.507597 5.190000 5.190000 -1.335466 -1.321497 5.380000 5.380000 0.416990 0.437916 0.500000 0.500000 0.277779 0.283595 0.120000 0.120000 0.961880 0.931165 1.810000 1.810000 -1.073381 -1.140969 5.270000 5.270000 -0.112499 -0.121522 4.190000 4.190000 0.282626 0.318320 -0.490000 -0.490000 0.106425 0.113618 0.290000 0.290000
5.920000 -1.444832 -1.467023 1.630000 1.630000 0.750134 0.783275 1.140000 1.140000 0.724274 0.672626 -8.950000 -8.950000 1.739247 2.067564 -14.380000 -14.380000 0.505778 0.049128 -25.490000 -25.490000 0.304710 0.179282 1.930000 1.930000 -1.484372 -1.273839 -17.270000 -17.270000 -0.262319 -0.440233 9.719999 9.719999 1.042218 1.143344 25.650000 25.650000 1.607897 1.743167 -18.090000 -18.090000 0.095788 0.595374 -0.970000 -0.970000 0.147111 0.148815 0.530000 0.530000 -0.058411 -0.086724 18.750000 18.750000 0.279843 0.394216 -6.560000 -6.560000 -1.147981 -1.106271 -2.740000 -2.740000 0.579590 0.514769 3.410000 3.410000 -1.341879 -1.326900 4.020000 4.020000 0.423994 0.421841 0.880000 0.880000 0.273023 0.275883 0.760000 0.760000 0.973708 0.929079 2.340000 2.340000 -1.077427 -1.131469 3.290000 3.290000 -0.135094 -0.125527 3.220000 3.220000 0.249840 0.287418 0.030000 0.030000 0.097977 0.102524 0.020000 0.020000
5.940000 -1.451775 -1.459292 0.490000 0.490000 0.718968 0.780270 1.960000 1.960000 0.732561 0.667311 -12.130000 -12.130000 1.778780 2.046120 -11.900000 -11.900000 0.448257 0.081608 -21.520000 -21.520000 0.278810 0.180486 1.710000 1.710000 -1.480655 -1.283656 -14.900000 -14.900000 -0.252496 -0.429269 10.290000 10.290000 1.051259 1.118108 22.570000 22.570000 1.627870 1.739995 -12.099999 -12.099999 0.159334 0.575626 -1.010000 -1.010000 0.128490 0.141071 0.260000 0.260000 -0.048815 -0.121798 18.850000 18.850000 0.290701 0.384280 -1.620000 -1.620000 -1.182411 -1.097312 -5.260000 -5.260000 0.582392 0.530323 2.780000 2.780000 -1.351505 -1.336330 1.150000 1.150000 0.426340 0.424280 0.380000 0.380000 0.262430 0.269937 -0.080000 -0.080000 0.964612 0.929447 1.770000 1.770000 -1.062708 -1.118965 2.830000 2.830000 -0.162669 -0.137612 2.600000 2.600000 0.216015 0.258316 -0.410000 -0.410000 0.090422 0.097589 0.160000 0.160000
5.960000 -1.467802 -1.444842 -2.360000 -2.360000 0.709356 0.759400 3.440000 3.440000 0.739631 0.665784 -13.219999 -13.219999 1.802240 2.013392 -7.820000 -7.820000 0.478127 0.121011 -13.929999 -13.929999 0.259961 0.181508 1.420000 1.420000 -1.497866 -1.308752 -14.679999 -14.679999 -0.259134 -0.401742 11.389999 11.389999 1.053552 1.092304 15.480000 15.480000 1.633172 1.736054 -11.870000 -11.870000 0.234793 0.550718 -2.450000 -2.450000 0.139914 0.136405 0.080000 0.080000 -0.064953 -0.142423 19.279999 19.279999 0.274045 0.377183 -1.860000 -1.860000 -1.211643 -1.093262 -6.080000 -6.080000 0.600039 0.548950 2.550000 2.550000 -1.371936 -1.353816 1.270000 1.270000 0.441334 0.431126 0.480000 0.480000 0.263627 0.267003 0.410000 0.410000 0.958282 0.929447 1.520000 1.520000 -1.109311 -1.106589 -0.870000 -0.870000 -0.204874 -0.155972 0.440000 0.440000 0.203900 0.230865 0.140000 0.140000 0.100596 0.095228 0.430000 0.430000
5.980000 -1.464248 -1.430422 -3.290000 -3.290000 0.697576 0.743473 6.660000 6.660000 0.755422 0.662818 -14.429999 -14.429999 1.821616 1.961308 -5.050000 -5.050000 0.501926 0.162307 -11.520000 -11.520000 0.228907 0.181530 0.830000 0.830000 -1.509942 -1.352072 -12.080000 -12.080000 -0.255544 -0.373687 11.849999 11.849999 1.054352 1.062173 10.349999 10.349999 1.641202 1.738570 -10.969999 -10.969999 0.312294 0.535679 -2.780000 -2.780000 0.153969 0.134019 0.380000 0.380000 -0.070255 -0.158507 20.879999 20.879999 0.253568 0.361589 0.720000 0.720000 -1.214385 -1.098539 -5.420000 -5.420000 0.621630 0.573818 1.430000 1.430000 -1.385986 -1.369254 0.740000 0.740000 0.449711 0.435825 0.670000 0.670000 0.261739 0.266418 0.420000 0.420000 0.956791 0.929447 1.560000 1.560000 -1.125072 -1.116706 -0.370000 -0.370000 -0.233097 -0.180898 1.270000 1.270000 0.214761 0.220400 -0.040000 -0.040000 0.117537 0.104187 0.510000 0.510000
