time	left_hip_pitch_joint_actual	left_hip_roll_joint_actual	left_hip_yaw_joint_actual	left_knee_joint_actual	left_ankle_pitch_joint_actual	left_ankle_roll_joint_actual	right_hip_pitch_joint_actual	right_hip_roll_joint_actual	right_hip_yaw_joint_actual	right_knee_joint_actual	right_ankle_pitch_joint_actual	right_ankle_roll_joint_actual	waist_roll_joint_actual	waist_yaw_joint_actual	left_shoulder_pitch_joint_actual	left_shoulder_roll_joint_actual	left_shoulder_yaw_joint_actual	left_elbow_joint_actual	left_wrist_roll_joint_actual	left_wrist_pitch_joint_actual	left_wrist_yaw_joint_actual	right_shoulder_pitch_joint_actual	right_shoulder_roll_joint_actual	right_shoulder_yaw_joint_actual	right_elbow_joint_actual	right_wrist_roll_joint_actual	right_wrist_pitch_joint_actual	right_wrist_yaw_joint_actual	left_hip_pitch_joint_ref	left_hip_roll_joint_ref	left_hip_yaw_joint_ref	left_knee_joint_ref	left_ankle_pitch_joint_ref	left_ankle_roll_joint_ref	right_hip_pitch_joint_ref	right_hip_roll_joint_ref	right_hip_yaw_joint_ref	right_knee_joint_ref	right_ankle_pitch_joint_ref	right_ankle_roll_joint_ref	waist_roll_joint_ref	waist_yaw_joint_ref	left_shoulder_pitch_joint_ref	left_shoulder_roll_joint_ref	left_shoulder_yaw_joint_ref	left_elbow_joint_ref	left_wrist_roll_joint_ref	left_wrist_pitch_joint_ref	left_wrist_yaw_joint_ref	right_shoulder_pitch_joint_ref	right_shoulder_roll_joint_ref	right_shoulder_yaw_joint_ref	right_elbow_joint_ref	right_wrist_roll_joint_ref	right_wrist_pitch_joint_ref	right_wrist_yaw_joint_ref	left_hip_pitch_joint_error	left_hip_roll_joint_error	left_hip_yaw_joint_error	left_knee_joint_error	left_ankle_pitch_joint_error	left_ankle_roll_joint_error	right_hip_pitch_joint_error	right_hip_roll_joint_error	right_hip_yaw_joint_error	right_knee_joint_error	right_ankle_pitch_joint_error	right_ankle_roll_joint_error	waist_roll_joint_error	waist_yaw_joint_error	left_shoulder_pitch_joint_error	left_shoulder_roll_joint_error	left_shoulder_yaw_joint_error	left_elbow_joint_error	left_wrist_roll_joint_error	left_wrist_pitch_joint_error	left_wrist_yaw_joint_error	right_shoulder_pitch_joint_error	right_shoulder_roll_joint_error	right_shoulder_yaw_joint_error	right_elbow_joint_error	right_wrist_roll_joint_error	right_wrist_pitch_joint_error	right_wrist_yaw_joint_error
17.360000	0.034329	-0.061445	-0.122269	0.167992	-0.214721	0.070829	-0.605056	-0.138183	-0.246433	0.587118	0.106425	-0.111683	-0.054195	-0.141595	-0.494210	0.448240	-0.796831	1.036030	-0.046486	0.282565	-0.131610	0.065162	-0.237065	0.565922	1.396043	0.303154	0.254594	0.244225	0.054044	-0.036109	-0.151504	0.186843	0.422551	-0.054348	-0.626343	-0.075430	-0.263475	0.556647	0.049592	-0.083632	-0.025868	-0.147595	-0.662509	0.554776	-0.947737	0.925434	-0.046878	0.270259	-0.072799	0.073651	-0.239824	0.478554	1.381072	0.268715	0.286564	0.296615	-0.019714	-0.025336	0.029235	-0.018851	-0.637272	0.125177	0.021287	-0.062752	0.017042	0.030471	0.056832	-0.028051	-0.028327	0.005999	0.168299	-0.106536	0.150906	0.110596	0.000392	0.012305	-0.058811	-0.008489	0.002759	0.087368	0.014971	0.034439	-0.031971	-0.052390
17.380000	0.050776	-0.072738	-0.131310	0.164653	-0.236882	0.069811	-0.592034	-0.135108	-0.248878	0.444104	0.084141	-0.101106	-0.074235	-0.159726	-0.533324	0.468786	-0.830672	1.004682	-0.048700	0.282475	-0.114886	0.080892	-0.225142	0.547341	1.394486	0.292651	0.263139	0.257654	0.044457	-0.026817	-0.165576	0.180691	0.533954	-0.094835	-0.599664	-0.063695	-0.262357	0.448834	-0.064504	-0.080950	-0.042131	-0.170922	-0.745995	0.570708	-0.977627	0.895635	-0.063584	0.271213	-0.059143	0.068561	-0.265152	0.472631	1.391481	0.265721	0.299516	0.322587	0.006320	-0.045922	0.034266	-0.016038	-0.770835	0.164645	0.007630	-0.071413	0.013478	-0.004731	0.148644	-0.020156	-0.032104	0.011197	0.212670	-0.101922	0.146954	0.109047	0.014884	0.011262	-0.055744	0.012331	0.040010	0.074710	0.003005	0.026930	-0.036378	-0.064933
17.400000	0.063397	-0.079927	-0.143365	0.167087	-0.261639	0.066024	-0.588389	-0.128598	-0.246465	0.330995	0.042273	-0.093340	-0.088409	-0.180890	-0.574141	0.485320	-0.864598	0.976553	-0.056581	0.281665	-0.097669	0.092996	-0.216071	0.532116	1.394590	0.284517	0.272518	0.273943	0.027292	-0.018032	-0.173902	0.179023	0.622945	-0.122974	-0.565468	-0.055033	-0.252633	0.367028	-0.090199	-0.081289	-0.058949	-0.181570	-0.780258	0.579078	-1.006982	0.880554	-0.098501	0.273320	-0.047827	0.066676	-0.282652	0.473357	1.387021	0.264263	0.312124	0.349527	0.036105	-0.061895	0.030537	-0.011935	-0.884584	0.188998	-0.022920	-0.073565	0.006168	-0.036033	0.132472	-0.012050	-0.029460	0.000680	0.206117	-0.093758	0.142384	0.095999	0.041921	0.008345	-0.049842	0.026320	0.066581	0.058758	0.007568	0.020254	-0.039606	-0.075584
17.420000	0.075113	-0.078962	-0.153145	0.175386	-0.290718	0.060295	-0.591108	-0.113685	-0.234680	0.247609	-0.000655	-0.090033	-0.092433	-0.198868	-0.613714	0.495978	-0.897027	0.952536	-0.071696	0.280522	-0.080955	0.103641	-0.211751	0.521292	1.392963	0.279731	0.282666	0.293118	0.013244	-0.004468	-0.167930	0.179553	0.435258	-0.139496	-0.523972	-0.060620	-0.229454	0.308235	-0.030265	-0.098016	-0.069913	-0.184762	-0.772351	0.580886	-1.031761	0.881768	-0.136016	0.273963	-0.040382	0.070681	-0.295978	0.483975	1.370825	0.273885	0.322283	0.376574	0.061869	-0.074494	0.014785	-0.004166	-0.725976	0.199791	-0.067136	-0.053065	-0.005226	-0.060626	0.029610	0.007983	-0.022520	-0.014106	0.158637	-0.084908	0.134735	0.070768	0.064320	0.006559	-0.040574	0.032960	0.084227	0.037317	0.022138	0.005845	-0.039618	-0.083457
17.440000	0.089156	-0.068789	-0.158196	0.192366	-0.327339	0.049253	-0.591916	-0.090265	-0.211090	0.188812	-0.032187	-0.092072	-0.085929	-0.211336	-0.647984	0.500945	-0.927182	0.933218	-0.091604	0.279081	-0.065759	0.114444	-0.212519	0.515511	1.388633	0.279660	0.293317	0.314670	0.016549	0.020653	-0.149715	0.190263	0.145037	-0.154927	-0.475479	-0.085641	-0.197277	0.272345	-0.012786	-0.111178	-0.073091	-0.184336	-0.769530	0.588398	-1.049320	0.882124	-0.162574	0.270298	-0.036934	0.077381	-0.307472	0.498897	1.360469	0.289722	0.331991	0.398186	0.072607	-0.089442	-0.008481	0.002103	-0.472375	0.204180	-0.116438	-0.004624	-0.013813	-0.083533	-0.019401	0.019106	-0.012838	-0.027000	0.121546	-0.087453	0.122138	0.051093	0.070969	0.008783	-0.028825	0.037064	0.094953	0.016614	0.028164	-0.010062	-0.038674	-0.083516
17.460000	0.110841	-0.052364	-0.157166	0.215384	-0.370113	0.032022	-0.585301	-0.064407	-0.181837	0.154614	-0.053394	-0.097338	-0.073826	-0.218494	-0.674959	0.501673	-0.953578	0.919601	-0.111420	0.277047	-0.052432	0.125415	-0.216495	0.514483	1.385327	0.282316	0.304304	0.337481	0.027384	0.044640	-0.124805	0.204200	0.098911	-0.174311	-0.436678	-0.099955	-0.170234	0.264792	0.009948	-0.117986	-0.070503	-0.180097	-0.759104	0.593944	-1.048169	0.898761	-0.170174	0.262417	-0.024485	0.073691	-0.313548	0.515353	1.368767	0.291345	0.344099	0.414395	0.083457	-0.097004	-0.032360	0.011184	-0.469024	0.206333	-0.148623	0.035548	-0.011603	-0.110178	-0.063342	0.020648	-0.003323	-0.038397	0.084145	-0.092271	0.094591	0.020840	0.058754	0.014629	-0.027947	0.051724	0.097053	-0.000870	0.016560	-0.009029	-0.039795	-0.076914
17.480000	0.141112	-0.035937	-0.143073	0.241095	-0.410724	0.013469	-0.570648	-0.043745	-0.154196	0.145116	-0.061150	-0.103683	-0.063353	-0.222135	-0.693890	0.499339	-0.974377	0.913985	-0.128777	0.274220	-0.040316	0.135408	-0.220818	0.516498	1.386712	0.284583	0.315637	0.360102	0.031822	0.054495	-0.103085	0.225441	0.271154	-0.199019	-0.403619	-0.098893	-0.143868	0.270187	0.077455	-0.124431	-0.059639	-0.171599	-0.731310	0.590422	-1.043921	0.928160	-0.180659	0.259646	-0.010268	0.065289	-0.318686	0.522846	1.381258	0.288623	0.356841	0.423897	0.109289	-0.090432	-0.039988	0.015655	-0.681877	0.212488	-0.167029	0.055148	-0.010328	-0.125071	-0.138605	0.020748	-0.003713	-0.050536	0.037420	-0.091083	0.069544	-0.014175	0.051882	0.014574	-0.030048	0.070120	0.097868	-0.006348	0.005453	-0.004040	-0.041204	-0.063795
17.500000	0.172117	-0.026149	-0.116490	0.276490	-0.442824	-0.002687	-0.546619	-0.035640	-0.131511	0.152874	-0.053884	-0.108788	-0.060243	-0.225471	-0.704326	0.494862	-0.990935	0.914641	-0.144801	0.270899	-0.028910	0.144887	-0.223596	0.517695	1.392859	0.285310	0.327074	0.380858	0.036089	0.050660	-0.085037	0.268577	0.563149	-0.212992	-0.377065	-0.094892	-0.123890	0.273738	0.087463	-0.116837	-0.046820	-0.162657	-0.705893	0.596089	-1.053020	0.935483	-0.195955	0.258950	-0.000169	0.066798	-0.332315	0.507832	1.397189	0.283630	0.363968	0.424655	0.136028	-0.076809	-0.031452	0.007913	-1.005972	0.210306	-0.169554	0.059253	-0.007620	-0.120863	-0.141347	0.008049	-0.013423	-0.062814	0.001568	-0.101227	0.062085	-0.020842	0.051154	0.011949	-0.028742	0.078088	0.108720	0.009863	-0.004330	0.001680	-0.036894	-0.043796
17.520000	0.194753	-0.019379	-0.085167	0.328471	-0.464664	-0.016801	-0.523606	-0.030956	-0.117751	0.175207	-0.003627	-0.106600	-0.057006	-0.220561	-0.704083	0.488847	-1.003609	0.917053	-0.159818	0.267332	-0.018105	0.150533	-0.226486	0.514689	1.401991	0.282870	0.337869	0.398407	0.043542	0.043320	-0.061775	0.322449	0.878003	-0.204628	-0.362275	-0.073315	-0.110839	0.274417	0.064750	-0.093997	-0.033634	-0.159043	-0.674068	0.603439	-1.054157	0.933408	-0.205738	0.254879	0.008925	0.075292	-0.346180	0.481942	1.409457	0.266289	0.365177	0.426492	0.151210	-0.062699	-0.023392	0.006023	-1.342666	0.187827	-0.161331	0.042358	-0.006912	-0.099210	-0.068377	-0.012603	-0.023372	-0.061518	-0.030015	-0.114592	0.050548	-0.016356	0.045920	0.012453	-0.027030	0.075240	0.119694	0.032748	-0.007467	0.016581	-0.027309	-0.028085
17.540000	0.202456	-0.008857	-0.048432	0.397487	-0.463938	-0.026807	-0.511968	-0.018349	-0.116117	0.205979	0.108508	-0.092885	-0.045063	-0.204938	-0.688391	0.483638	-1.012292	0.919171	-0.173478	0.263667	-0.007691	0.147331	-0.230143	0.507421	1.410016	0.274284	0.347194	0.412638	0.041931	0.025540	-0.034718	0.386562	1.167832	-0.186507	-0.342439	-0.055732	-0.107223	0.268558	-0.003595	-0.082192	-0.026354	-0.159821	-0.649523	0.599058	-1.037622	0.920064	-0.215157	0.253071	0.021214	0.098121	-0.359365	0.463503	1.411609	0.232240	0.365284	0.436691	0.160525	-0.034397	-0.013714	0.010925	-1.631770	0.159700	-0.169529	0.037382	-0.008894	-0.062579	0.112103	-0.010693	-0.018710	-0.045117	-0.038868	-0.115419	0.025331	-0.000893	0.041678	0.010596	-0.028906	0.049210	0.129222	0.043918	-0.001592	0.042044	-0.018090	-0.024053
17.560000	0.199484	-0.005958	-0.018594	0.481162	-0.430186	-0.033567	-0.485918	-0.017084	-0.120991	0.224438	0.200527	-0.078327	-0.042995	-0.193005	-0.658871	0.481777	-1.017863	0.921271	-0.185129	0.260382	0.002399	0.144610	-0.232285	0.498143	1.413411	0.259747	0.354825	0.424466	0.027753	0.013265	-0.005559	0.456890	1.432887	-0.171465	-0.319530	-0.045418	-0.113631	0.287569	0.077352	-0.091107	-0.015048	-0.165975	-0.626815	0.564781	-1.019689	0.921403	-0.217422	0.256123	0.028485	0.115148	-0.381636	0.452286	1.408625	0.206267	0.369438	0.448524	0.171731	-0.019223	-0.013035	0.024272	-1.863074	0.137899	-0.166388	0.028335	-0.007360	-0.063131	0.123175	0.012780	-0.027946	-0.027030	-0.032056	-0.083004	0.001826	-0.000132	0.032293	0.004259	-0.026086	0.029461	0.149351	0.045858	0.004787	0.053480	-0.014613	-0.024058
17.580000	0.183603	-0.006474	0.010029	0.576979	-0.362149	-0.035377	-0.455140	-0.022635	-0.126115	0.245002	0.251257	-0.060341	-0.044369	-0.183253	-0.618897	0.478406	-1.017947	0.928654	-0.194820	0.257926	0.011406	0.141548	-0.236665	0.489499	1.411725	0.244337	0.361223	0.434452	0.005772	0.013937	0.019471	0.516566	1.603745	-0.140752	-0.325734	-0.018928	-0.122209	0.317414	0.094068	-0.100804	-0.008470	-0.174781	-0.590305	0.512273	-0.986668	0.947000	-0.223552	0.258357	0.023416	0.113984	-0.400769	0.453414	1.399876	0.202175	0.378305	0.451959	0.177831	-0.020411	-0.009443	0.060413	-1.965895	0.105375	-0.129405	-0.003707	-0.003906	-0.072412	0.157189	0.040463	-0.035899	-0.008472	-0.028592	-0.033867	-0.031278	-0.018346	0.028732	-0.000431	-0.012010	0.027564	0.164104	0.036085	0.011849	0.042161	-0.017082	-0.017507
17.600000	0.148622	0.007793	0.040144	0.676664	-0.253902	-0.040560	-0.436447	-0.012187	-0.124035	0.287143	0.202403	-0.036236	-0.027303	-0.171383	-0.570495	0.467596	-1.011449	0.946481	-0.202757	0.256240	0.017956	0.130210	-0.246490	0.483160	1.404773	0.231708	0.367211	0.442521	-0.023577	0.022724	0.044511	0.571614	1.693460	-0.118743	-0.353991	0.026897	-0.140914	0.342947	0.125291	-0.106989	-0.007819	-0.175816	-0.551356	0.462226	-0.949896	0.993637	-0.224021	0.254987	0.012853	0.084901	-0.405761	0.460051	1.379316	0.199984	0.391425	0.454231	0.172199	-0.014931	-0.004367	0.105050	-1.947362	0.078184	-0.082457	-0.039084	0.016879	-0.055804	0.077112	0.070753	-0.019485	0.004433	-0.019139	0.005370	-0.061553	-0.047156	0.021263	0.001254	0.005103	0.045309	0.159271	0.023108	0.025456	0.031725	-0.024214	-0.011709
17.620000	0.098860	0.028744	0.057438	0.766720	-0.067910	-0.048275	-0.415133	-0.000455	-0.135787	0.315847	0.152931	-0.037521	-0.007739	-0.167463	-0.523072	0.453916	-1.002507	0.972263	-0.208264	0.254942	0.021161	0.117829	-0.257181	0.478959	1.392488	0.222468	0.373590	0.448437	-0.056049	0.041979	0.055497	0.654143	1.697756	-0.107470	-0.366429	0.061402	-0.174816	0.362759	0.254354	-0.131239	0.005804	-0.171145	-0.525614	0.439144	-0.929872	1.039779	-0.220285	0.250618	0.005939	0.043267	-0.386593	0.462923	1.356879	0.201399	0.402292	0.447573	0.154909	-0.013235	0.001940	0.112577	-1.765666	0.059196	-0.048704	-0.061857	0.039029	-0.046912	-0.101423	0.093718	-0.013543	0.003682	0.002542	0.014772	-0.072635	-0.067516	0.012021	0.004324	0.015222	0.074562	0.129412	0.016036	0.035610	0.021069	-0.028702	0.000863
17.640000	0.033326	0.053027	0.064225	0.854937	0.133501	-0.063120	-0.392248	0.014686	-0.170021	0.328737	0.117528	-0.057412	0.012393	-0.162871	-0.480070	0.440639	-0.993451	1.000918	-0.211155	0.253752	0.021275	0.103311	-0.266600	0.476116	1.377577	0.217688	0.380379	0.451761	-0.094312	0.050856	0.059519	0.750663	1.398307	-0.097546	-0.355672	0.093220	-0.200831	0.342137	0.230360	-0.157117	0.011759	-0.159388	-0.461349	0.450389	-0.934843	1.062661	-0.214950	0.248965	0.002408	0.004840	-0.360709	0.463536	1.334792	0.214298	0.405328	0.442147	0.127638	0.002171	0.004706	0.104274	-1.264806	0.034426	-0.036575	-0.078534	0.030810	-0.013400	-0.112831	0.099705	0.000634	-0.003482	-0.018721	-0.009749	-0.058608	-0.061743	0.003795	0.004787	0.018868	0.098471	0.094109	0.012580	0.042785	0.003390	-0.024950	0.009614
17.660000	-0.033505	0.078335	0.064050	0.914169	0.374124	-0.075511	-0.364558	0.039677	-0.204938	0.321335	0.088940	-0.086830	0.033897	-0.151611	-0.441253	0.432093	-0.986769	1.025137	-0.211453	0.252654	0.018564	0.085051	-0.275151	0.475523	1.361638	0.219046	0.387146	0.452553	-0.144743	0.076168	0.062201	0.848374	1.067015	-0.096689	-0.318100	0.094546	-0.211275	0.310798	0.141009	-0.184402	0.011031	-0.144114	-0.397120	0.464369	-0.950516	1.073013	-0.206475	0.248902	-0.011750	-0.031911	-0.344132	0.478117	1.321292	0.237231	0.409262	0.435939	0.111238	0.002167	0.001849	0.065795	-0.692891	0.021178	-0.046458	-0.054869	0.006337	0.010537	-0.052068	0.097572	0.022867	-0.007498	-0.044133	-0.032277	-0.036253	-0.047876	-0.004978	0.003752	0.030314	0.116961	0.068981	-0.002593	0.040346	-0.018184	-0.022116	0.016614
17.680000	-0.103782	0.105939	0.063580	0.961853	0.564506	-0.082318	-0.332560	0.069731	-0.220737	0.298136	0.041004	-0.111237	0.050061	-0.138474	-0.407322	0.431842	-0.983458	1.042575	-0.208248	0.251544	0.012842	0.060838	-0.279712	0.479896	1.346733	0.227349	0.393933	0.451115	-0.201590	0.113907	0.073077	0.967960	0.678867	-0.080914	-0.261693	0.051200	-0.213203	0.266907	0.095814	-0.231602	-0.000628	-0.122358	-0.328058	0.500291	-0.973233	1.076385	-0.188583	0.245232	-0.025604	-0.076539	-0.331286	0.511201	1.309626	0.267074	0.420602	0.431264	0.097807	-0.007968	-0.009497	-0.006107	-0.114361	-0.001404	-0.070867	0.018530	-0.007534	0.031229	-0.054810	0.120365	0.050689	-0.016116	-0.079264	-0.068449	-0.010225	-0.033810	-0.019664	0.006313	0.038446	0.137377	0.051574	-0.031305	0.037107	-0.039725	-0.026669	0.019851
17.700000	-0.188420	0.144971	0.070630	1.026189	0.634078	-0.081807	-0.314485	0.101715	-0.216231	0.279998	0.021559	-0.108067	0.061356	-0.124096	-0.374703	0.437116	-0.982822	1.057288	-0.201613	0.250116	0.004202	0.026656	-0.278124	0.491206	1.335141	0.239598	0.400978	0.448380	-0.278544	0.158405	0.084449	1.070771	0.514869	-0.052630	-0.198474	-0.009528	-0.196625	0.244986	0.199158	-0.292281	0.004714	-0.107055	-0.277195	0.532928	-0.989315	1.086984	-0.174179	0.240594	-0.043134	-0.131258	-0.341287	0.550890	1.310261	0.279007	0.428420	0.437047	0.090124	-0.013434	-0.013819	-0.044582	0.119209	-0.029177	-0.116011	0.111243	-0.019606	0.035012	-0.177599	0.184214	0.056642	-0.017041	-0.097508	-0.095812	0.006493	-0.029696	-0.027434	0.009522	0.047336	0.157914	0.063163	-0.059684	0.024880	-0.039409	-0.027442	0.011332
17.720000	-0.279033	0.180712	0.079025	1.098786	0.620017	-0.074189	-0.295868	0.124760	-0.204863	0.260690	0.010259	-0.097872	0.056674	-0.111812	-0.338719	0.446738	-0.981673	1.069757	-0.191956	0.248531	-0.007298	-0.012841	-0.270209	0.511085	1.327712	0.252590	0.408109	0.445661	-0.368122	0.190444	0.088642	1.156591	0.440351	-0.018396	-0.142833	-0.087443	-0.166151	0.229048	0.213025	-0.353847	0.032555	-0.087896	-0.230892	0.551713	-0.962620	1.078455	-0.153581	0.244567	-0.061308	-0.182868	-0.352471	0.611881	1.315762	0.292340	0.433615	0.441026	0.089090	-0.009732	-0.009617	-0.057805	0.179666	-0.055793	-0.153035	0.212203	-0.038712	0.031642	-0.202767	0.255975	0.024118	-0.023916	-0.107827	-0.104976	-0.019053	-0.008697	-0.038376	0.003965	0.054010	0.170027	0.082262	-0.100797	0.011950	-0.039750	-0.025506	0.004635
17.740000	-0.366233	0.200920	0.086279	1.166270	0.574894	-0.057555	-0.270099	0.133638	-0.187433	0.239304	-0.003037	-0.092580	0.037089	-0.098570	-0.296561	0.454503	-0.973701	1.079222	-0.178727	0.247512	-0.021082	-0.053103	-0.261753	0.538891	1.324961	0.265677	0.415137	0.443512	-0.447048	0.209502	0.088948	1.213284	0.384368	0.006680	-0.110851	-0.128049	-0.140521	0.228114	0.207060	-0.387554	0.060615	-0.070676	-0.164501	0.536564	-0.907594	1.079694	-0.127760	0.253264	-0.073490	-0.215909	-0.358918	0.663907	1.330950	0.304681	0.440154	0.441277	0.080815	-0.008582	-0.002669	-0.047014	0.190525	-0.064235	-0.159248	0.261687	-0.046912	0.011191	-0.210096	0.294974	-0.023526	-0.027894	-0.132060	-0.082061	-0.066107	-0.000473	-0.050967	-0.005752	0.052408	0.162806	0.097164	-0.125016	-0.005989	-0.039004	-0.025016	0.002234
17.760000	-0.443982	0.204337	0.093623	1.221377	0.515513	-0.038183	-0.239403	0.129365	-0.163749	0.221539	-0.019539	-0.094227	0.011433	-0.080637	-0.247542	0.454591	-0.956020	1.086958	-0.163840	0.247643	-0.036222	-0.092137	-0.258345	0.570354	1.326252	0.276583	0.422317	0.441510	-0.515135	0.209420	0.091903	1.244675	0.290829	0.012026	-0.103521	-0.128694	-0.120019	0.232696	0.219809	-0.399296	0.065254	-0.051602	-0.101220	0.502179	-0.840470	1.091085	-0.116240	0.261717	-0.087408	-0.252867	-0.349448	0.699570	1.334151	0.301106	0.452594	0.430726	0.071153	-0.005083	0.001720	-0.023298	0.224684	-0.050208	-0.135882	0.258059	-0.043730	-0.011156	-0.239349	0.305069	-0.053821	-0.029035	-0.146322	-0.047587	-0.115550	-0.004127	-0.047600	-0.014073	0.051186	0.160730	0.091104	-0.129215	-0.007900	-0.024523	-0.030277	0.010784
17.780000	-0.510919	0.194913	0.099503	1.259619	0.446510	-0.022384	-0.206607	0.115860	-0.137134	0.209595	-0.039365	-0.098833	-0.011827	-0.059203	-0.192659	0.444498	-0.927986	1.094975	-0.149439	0.248977	-0.051826	-0.129896	-0.262042	0.601419	1.327331	0.282041	0.430119	0.438408	-0.573159	0.196667	0.095217	1.253615	0.190480	0.002784	-0.093920	-0.106002	-0.106792	0.230374	0.293699	-0.396066	0.050230	-0.037283	-0.039849	0.446570	-0.761289	1.107001	-0.104275	0.264254	-0.095398	-0.294416	-0.345103	0.721554	1.315061	0.284693	0.463354	0.413569	0.062239	-0.001754	0.004286	0.006004	0.256030	-0.025168	-0.112687	0.221863	-0.030342	-0.020779	-0.333064	0.297233	-0.062058	-0.021920	-0.152810	-0.002071	-0.166697	-0.012026	-0.045163	-0.015277	0.043573	0.164520	0.083061	-0.120135	0.012270	-0.002652	-0.033235	0.024839
17.800000	-0.568223	0.178525	0.101518	1.277687	0.371597	-0.014982	-0.171511	0.097711	-0.113653	0.199398	-0.060569	-0.104748	-0.027922	-0.040097	-0.133640	0.425104	-0.891044	1.105031	-0.136135	0.251251	-0.066846	-0.167153	-0.271380	0.629375	1.324200	0.280718	0.438366	0.432870	-0.629338	0.186877	0.095457	1.247495	0.102965	-0.027451	-0.079808	-0.094413	-0.097106	0.222274	0.341374	-0.386264	0.027188	-0.028141	0.013513	0.400223	-0.687605	1.130440	-0.096087	0.269390	-0.102173	-0.336761	-0.338054	0.732078	1.293720	0.262807	0.466792	0.390352	0.061115	-0.008352	0.006061	0.030192	0.268632	0.012469	-0.091703	0.192124	-0.016547	-0.022876	-0.401943	0.281516	-0.055110	-0.011956	-0.147153	0.024882	-0.203439	-0.025409	-0.040047	-0.018140	0.035328	0.169608	0.066674	-0.102703	0.030480	0.017912	-0.028425	0.042518
17.820000	-0.617876	0.161075	0.102630	1.274376	0.294781	-0.018306	-0.135700	0.077136	-0.094276	0.189025	-0.082785	-0.110859	-0.038097	-0.025708	-0.073477	0.400271	-0.849166	1.118067	-0.124299	0.254706	-0.080432	-0.205612	-0.282458	0.654798	1.317456	0.274333	0.446297	0.423840	-0.678618	0.175334	0.097485	1.233699	0.031721	-0.059534	-0.065272	-0.090561	-0.081072	0.206037	0.388041	-0.371058	-0.000652	-0.020687	0.068710	0.367200	-0.635467	1.156761	-0.088865	0.284806	-0.105210	-0.387402	-0.346526	0.755165	1.285926	0.247886	0.467427	0.364275	0.060742	-0.014259	0.005145	0.040677	0.263060	0.041229	-0.070428	0.167697	-0.013204	-0.017012	-0.470826	0.260199	-0.037444	-0.005021	-0.142187	0.033071	-0.213699	-0.038695	-0.035433	-0.030100	0.024777	0.181789	0.064068	-0.100367	0.031530	0.026446	-0.021129	0.059564
17.840000	-0.660006	0.147965	0.106174	1.248566	0.220840	-0.032410	-0.102040	0.056400	-0.076841	0.179299	-0.103505	-0.114159	-0.043856	-0.013683	-0.014041	0.373225	-0.805902	1.134037	-0.115212	0.259998	-0.091622	-0.247223	-0.292612	0.679899	1.310302	0.266344	0.453243	0.410737	-0.711754	0.164914	0.097407	1.194353	-0.014735	-0.103544	-0.049197	-0.076985	-0.061797	0.197318	0.417056	-0.352807	-0.020578	-0.013849	0.126936	0.341720	-0.592915	1.182196	-0.093901	0.302460	-0.100988	-0.443705	-0.364005	0.781344	1.288454	0.242384	0.467515	0.334985	0.051748	-0.016949	0.008766	0.054214	0.235574	0.071134	-0.052843	0.133385	-0.015044	-0.018020	-0.520561	0.238648	-0.023278	0.000166	-0.140977	0.031505	-0.212987	-0.048159	-0.021311	-0.042461	0.009367	0.196482	0.071393	-0.101444	0.021848	0.023960	-0.014272	0.075753
17.860000	-0.691851	0.141443	0.113059	1.197024	0.156020	-0.056631	-0.071752	0.036841	-0.057151	0.171711	-0.125475	-0.116606	-0.046351	-0.001712	0.044010	0.346439	-0.763416	1.151602	-0.111052	0.267490	-0.099706	-0.291634	-0.301339	0.704653	1.302612	0.259245	0.458850	0.393392	-0.724256	0.157286	0.108505	1.128764	-0.029935	-0.149702	-0.035106	-0.060208	-0.045460	0.196687	0.445443	-0.325296	-0.034191	-0.005842	0.181123	0.327590	-0.558268	1.201631	-0.109908	0.319213	-0.099162	-0.488974	-0.381436	0.800531	1.275209	0.241101	0.466917	0.304658	0.032405	-0.015843	0.004554	0.068260	0.185955	0.093071	-0.036646	0.097049	-0.011691	-0.024976	-0.570918	0.208690	-0.012160	0.004131	-0.137113	0.018849	-0.205148	-0.050029	-0.001144	-0.051722	-0.000544	0.197340	0.080098	-0.095878	0.027403	0.018145	-0.008066	0.088734
17.880000	-0.709014	0.139303	0.120657	1.114314	0.108318	-0.086912	-0.045383	0.019114	-0.038242	0.168361	-0.147947	-0.114358	-0.046205	0.010572	0.098900	0.321761	-0.725336	1.169500	-0.112768	0.277219	-0.104746	-0.335475	-0.309127	0.728495	1.292570	0.253519	0.462935	0.372159	-0.714732	0.139538	0.121261	1.035816	0.008758	-0.176523	-0.021941	-0.038393	-0.034046	0.201145	0.517660	-0.288215	-0.043394	0.002617	0.210254	0.326757	-0.551380	1.214570	-0.130761	0.336094	-0.097361	-0.505912	-0.391102	0.823016	1.265320	0.238420	0.465147	0.276501	0.005718	-0.000235	-0.000604	0.078498	0.099561	0.089611	-0.023442	0.057507	-0.004196	-0.032785	-0.665607	0.173857	-0.002811	0.007955	-0.111354	-0.004996	-0.173956	-0.045070	0.017994	-0.058875	-0.007385	0.170436	0.081976	-0.094521	0.027250	0.015099	-0.002212	0.095658
