# time m_tauc_0 m_tauc_1 m_tauc_2 m_tauc_3 m_tauc_4 m_tauc_5 m_tauc_6 m_tauc_7 m_tauc_8 m_tauc_9 m_tauc_10 m_tauc_11 m_tauc_12 m_tauc_13 m_tauc_14 m_tauc_15 m_tauc_16 m_tauc_17 m_tauc_18 m_tauc_19 m_tauc_20 m_tauc_21 m_tauc_22 m_tauc_23
5.920000 -6.606853 -2.060550 -0.962586 -1.765224 -6.842140 -0.893001 9.195621 2.253297 -4.511024 -5.474533 -10.855721 2.392484 2.047990 -1.466112 0.435575 1.507046 -1.766073 -0.005395 0.056207 0.826204 -1.419639 1.538762 0.025717 -0.028738
5.940000 -7.132983 -2.607149 -0.843180 -1.744676 -7.053625 -0.862865 8.992228 2.217548 -4.367421 -5.302808 -11.150596 2.425628 2.047107 -1.297887 0.345486 1.522264 -1.830902 -0.008114 0.046286 0.710669 -1.493473 1.629640 0.036775 -0.044235
5.960000 -7.739648 -3.009168 -0.735391 -1.563135 -7.360485 -0.835984 8.722987 2.256046 -4.142997 -5.089137 -11.413363 2.443256 2.081209 -1.239542 0.234798 1.559004 -1.883930 -0.013132 0.035814 0.584062 -1.567834 1.723694 0.049570 -0.062219
5.980000 -8.358821 -3.404079 -0.588748 -1.361982 -7.616543 -0.801965 8.822491 2.249902 -3.906667 -4.888246 -11.664963 2.460372 2.088294 -1.309731 0.203137 1.598245 -1.912705 -0.033965 0.044204 0.484354 -1.639302 1.811552 0.054150 -0.057847
6.000000 -9.072448 -3.853132 -0.399125 -1.124936 -7.716300 -0.756062 9.023963 2.233964 -3.820170 -4.661144 -11.899536 2.470035 2.040011 -1.461673 0.247090 1.633886 -1.938582 -0.044377 0.045023 0.402038 -1.679555 1.882522 0.045435 -0.050436
6.020000 -9.800290 -4.271079 -0.162236 -0.870211 -7.682337 -0.710550 9.116096 2.275284 -3.930660 -4.450692 -12.136957 2.484967 1.960001 -1.611803 0.290615 1.662424 -1.966953 -0.038513 0.035233 0.293314 -1.697836 1.931642 0.038282 -0.040232
6.040000 -10.435563 -4.535546 0.069552 -0.668463 -7.615548 -0.653634 9.111871 2.364801 -4.119260 -4.303802 -12.455388 2.489292 1.880952 -1.740373 0.309394 1.674820 -1.980685 -0.029973 0.021243 0.160824 -1.706574 1.965381 0.027328 -0.032180
6.060000 -10.824126 -4.672858 0.276429 -0.615542 -7.536370 -0.589732 9.255630 2.460153 -4.322729 -4.257688 -12.838308 2.497297 1.813202 -1.890075 0.334104 1.681981 -1.992105 -0.020202 0.014065 0.030607 -1.717313 1.999042 0.014280 -0.018526
6.080000 -10.967492 -4.760472 0.461527 -0.680306 -7.423499 -0.526790 9.580727 2.517697 -4.532065 -4.304543 -13.221846 2.518545 1.789273 -2.048488 0.385069 1.699527 -2.004164 -0.009456 0.006793 -0.066106 -1.716329 2.011440 0.001675 -0.008866
6.100000 -11.030331 -4.840310 0.642802 -0.744678 -7.347734 -0.462716 10.019578 2.543415 -4.737521 -4.427307 -13.529284 2.542046 1.766524 -2.160193 0.448004 1.731538 -2.026412 0.003062 -0.005981 -0.124434 -1.687404 1.987295 -0.002234 -0.004902
6.120000 -11.090754 -4.886373 0.799584 -0.800931 -7.316457 -0.402601 10.398457 2.565908 -4.932959 -4.599602 -13.748381 2.548495 1.731515 -2.222113 0.503285 1.763737 -2.047401 0.017610 -0.023657 -0.155712 -1.644021 1.934553 -0.004209 0.000289
6.140000 -11.166286 -4.879262 0.906975 -0.837570 -7.305889 -0.352899 10.704700 2.589503 -5.118280 -4.780371 -13.876738 2.549883 1.685492 -2.270499 0.557704 1.779641 -2.057464 0.033659 -0.038658 -0.160543 -1.611599 1.889754 -0.006306 0.006801
6.160000 -11.247501 -4.838651 0.963139 -0.862476 -7.280321 -0.316312 10.976082 2.588676 -5.279702 -4.920463 -13.929720 2.550044 1.649215 -2.301451 0.606239 1.782665 -2.055684 0.050126 -0.049744 -0.144125 -1.596448 1.866414 -0.010198 0.013450
6.180000 -11.325537 -4.778365 0.986043 -0.883988 -7.228110 -0.286192 11.225557 2.555605 -5.415384 -5.023674 -13.923023 2.548783 1.627411 -2.307502 0.631275 1.783085 -2.056059 0.060137 -0.055208 -0.125725 -1.580799 1.851966 -0.011591 0.014135
6.200000 -11.382179 -4.688794 0.984889 -0.889642 -7.172205 -0.259944 11.371948 2.503906 -5.537475 -5.090675 -13.898689 2.546261 1.624452 -2.279054 0.628627 1.782172 -2.056020 0.062252 -0.055744 -0.109640 -1.562969 1.835155 -0.011077 0.010018
6.220000 -11.396837 -4.570132 0.955698 -0.860748 -7.151503 -0.240596 11.409743 2.434735 -5.630028 -5.125390 -13.862127 2.542084 1.633456 -2.216673 0.607666 1.778222 -2.053532 0.060194 -0.052117 -0.086881 -1.553208 1.819061 -0.009856 0.007772
6.240000 -11.368134 -4.433860 0.892473 -0.807313 -7.169560 -0.232269 11.367309 2.345326 -5.674540 -5.115447 -13.788054 2.536646 1.654009 -2.128964 0.575400 1.771299 -2.047555 0.058774 -0.048030 -0.051472 -1.557892 1.811387 -0.008596 0.006643
6.260000 -11.342706 -4.306040 0.805154 -0.731997 -7.218308 -0.234512 11.305679 2.236732 -5.680321 -5.052091 -13.643632 2.527826 1.686136 -2.030305 0.540106 1.764329 -2.041612 0.056039 -0.043854 -0.001310 -1.570579 1.810735 -0.005536 0.005540
6.280000 -11.382318 -4.196409 0.709253 -0.625664 -7.285906 -0.246077 11.230559 2.114292 -5.663955 -4.931103 -13.432215 2.513956 1.724406 -1.936211 0.502198 1.756735 -2.034134 0.050059 -0.038403 0.055477 -1.584968 1.813784 -0.001860 0.003097
6.300000 -11.499697 -4.106581 0.617177 -0.489239 -7.363426 -0.265248 11.138833 1.984572 -5.633755 -4.761618 -13.182432 2.496188 1.764370 -1.861146 0.462971 1.744980 -2.024369 0.040023 -0.029078 0.104615 -1.598475 1.819453 0.002382 0.000091
6.320000 -11.662697 -4.027892 0.529337 -0.333789 -7.445381 -0.290456 11.038899 1.850466 -5.590399 -4.560522 -12.915209 2.475927 1.800411 -1.802608 0.422391 1.727540 -2.010495 0.028258 -0.018066 0.137658 -1.611843 1.830384 0.005229 -0.002897
6.340000 -11.843811 -3.954660 0.448196 -0.173489 -7.534496 -0.319513 10.944060 1.721034 -5.539537 -4.349453 -12.638927 2.454478 1.833395 -1.758930 0.378320 1.707524 -1.994501 0.017345 -0.007253 0.152096 -1.627110 1.846947 0.007075 -0.005498
6.360000 -12.018721 -3.883200 0.377095 -0.019981 -7.630047 -0.351120 10.867591 1.601522 -5.485784 -4.147433 -12.355571 2.432277 1.868855 -1.732571 0.332876 1.689025 -1.978113 0.007526 0.001607 0.150600 -1.643346 1.866876 0.008641 -0.007888
6.380000 -12.178388 -3.814036 0.317429 0.118133 -7.725985 -0.384839 10.809057 1.487333 -5.425878 -3.959870 -12.071590 2.410319 1.907195 -1.728434 0.293966 1.672291 -1.961767 -0.001562 0.009551 0.140845 -1.658489 1.886594 0.010413 -0.010143
6.400000 -12.320498 -3.749544 0.269165 0.239247 -7.821150 -0.421122 10.774538 1.374189 -5.355299 -3.791517 -11.789467 2.389669 1.944382 -1.743762 0.266920 1.656868 -1.945374 -0.009497 0.016320 0.127610 -1.671579 1.904460 0.012217 -0.011814
6.420000 -12.459511 -3.694973 0.233627 0.354917 -7.922357 -0.459059 10.775374 1.266587 -5.278077 -3.642124 -11.504686 2.370096 1.976320 -1.775239 0.252270 1.642697 -1.930132 -0.015363 0.021161 0.112167 -1.682572 1.920627 0.013648 -0.013153
6.440000 -12.607634 -3.650524 0.211202 0.471536 -8.030603 -0.497326 10.810800 1.171129 -5.199668 -3.510594 -11.215423 2.349935 2.003065 -1.821808 0.246603 1.629875 -1.916635 -0.019138 0.023930 0.092270 -1.691652 1.935890 0.014994 -0.014479
6.460000 -12.762757 -3.611182 0.199328 0.583668 -8.139383 -0.534770 10.869269 1.088821 -5.122900 -3.398160 -10.926916 2.329677 2.026363 -1.885789 0.247338 1.618879 -1.904394 -0.021760 0.025687 0.066721 -1.698997 1.950350 0.016272 -0.016240
6.480000 -12.912023 -3.574027 0.195549 0.683781 -8.242447 -0.570735 10.940404 1.015762 -5.047283 -3.304169 -10.647705 2.310173 2.047038 -1.964903 0.254208 1.609431 -1.892946 -0.023625 0.026923 0.037497 -1.704928 1.963800 0.016963 -0.017596
6.500000 -13.045223 -3.538121 0.197090 0.769433 -8.336765 -0.604932 11.013770 0.947515 -4.971473 -3.225979 -10.383165 2.292118 2.065095 -2.051834 0.266062 1.601285 -1.881982 -0.024411 0.027372 0.006946 -1.709186 1.975272 0.016777 -0.018261
6.520000 -13.159634 -3.503719 0.202062 0.844460 -8.423773 -0.637108 11.082139 0.883299 -4.896071 -3.160956 -10.133532 2.275662 2.081334 -2.138308 0.280444 1.594483 -1.871712 -0.023869 0.026713 -0.023096 -1.712430 1.984797 0.016127 -0.018406
6.540000 -13.260142 -3.470992 0.209159 0.914490 -8.506283 -0.667340 11.138271 0.822726 -4.819778 -3.105323 -9.897483 2.260675 2.097307 -2.219795 0.295251 1.588982 -1.862466 -0.022528 0.025275 -0.050729 -1.715937 1.993149 0.015329 -0.018081
6.560000 -13.345873 -3.441184 0.217125 0.979960 -8.583080 -0.695964 11.185503 0.763616 -4.740816 -3.055707 -9.673429 2.247226 2.114451 -2.296327 0.310342 1.584531 -1.854313 -0.021075 0.023874 -0.073968 -1.719872 2.000730 0.014815 -0.017831
6.580000 -13.421523 -3.417652 0.225525 1.044103 -8.653215 -0.723410 11.227006 0.703517 -4.658992 -3.007678 -9.459581 2.235385 2.133279 -2.366227 0.325500 1.580811 -1.847217 -0.019675 0.022590 -0.091093 -1.723472 2.006896 0.014696 -0.017836
6.600000 -13.492049 -3.401989 0.234253 1.110489 -8.715801 -0.749691 11.264465 0.641099 -4.576454 -2.959028 -9.254560 2.224967 2.152824 -2.426741 0.338901 1.577728 -1.841168 -0.018569 0.021566 -0.102497 -1.726038 2.011234 0.014863 -0.017979
6.620000 -13.563715 -3.392369 0.242308 1.181330 -8.770840 -0.774718 11.291310 0.577653 -4.495967 -2.908615 -9.059372 2.215138 2.172648 -2.476494 0.348096 1.574967 -1.836072 -0.017924 0.020929 -0.110018 -1.727832 2.014224 0.015125 -0.018147
6.640000 -13.633433 -3.386406 0.248721 1.254915 -8.817150 -0.798453 11.305836 0.513538 -4.418545 -2.855787 -8.875872 2.206077 2.192512 -2.515005 0.352274 1.572190 -1.831897 -0.017943 0.020954 -0.114582 -1.729642 2.016839 0.015261 -0.018146
6.660000 -13.697026 -3.383329 0.252974 1.328451 -8.853704 -0.820950 11.308824 0.447911 -4.343408 -2.799693 -8.706182 2.198166 2.212330 -2.542212 0.351590 1.569352 -1.828508 -0.018525 0.021579 -0.116248 -1.731850 2.019562 0.015266 -0.017980
6.680000 -13.752328 -3.384067 0.255885 1.401073 -8.880856 -0.842023 11.304990 0.380562 -4.270661 -2.740506 -8.550575 2.191568 2.231811 -2.557889 0.346657 1.566720 -1.826118 -0.019619 0.022710 -0.115171 -1.734141 2.022151 0.015235 -0.017778
6.700000 -13.802223 -3.389073 0.258590 1.474394 -8.900372 -0.861606 11.296492 0.312286 -4.200883 -2.679118 -8.408166 2.186728 2.250483 -2.562129 0.338015 1.564584 -1.824654 -0.021175 0.024099 -0.111683 -1.736258 2.024306 0.015334 -0.017637
6.720000 -13.848910 -3.397948 0.261663 1.549145 -8.913527 -0.879793 11.285600 0.244331 -4.134672 -2.616804 -8.278012 2.183510 2.267543 -2.557288 0.326559 1.562942 -1.823999 -0.023135 0.025773 -0.106384 -1.738392 2.026239 0.015580 -0.017595
6.740000 -13.894837 -3.410378 0.265419 1.625754 -8.920812 -0.896716 11.276210 0.177346 -4.072143 -2.554678 -8.158924 2.181773 2.282480 -2.545563 0.313656 1.561626 -1.823878 -0.025349 0.027609 -0.099740 -1.740717 2.028211 0.015910 -0.017570
6.760000 -13.940948 -3.426046 0.269769 1.703907 -8.921232 -0.912289 11.271979 0.112446 -4.014247 -2.493736 -8.050010 2.184338 2.294487 -2.529696 0.300536 1.560519 -1.824150 -0.027759 0.029603 -0.092325 -1.743131 2.030336 0.016328 -0.017706
6.780000 -13.990785 -3.445108 0.275437 1.784535 -8.914858 -0.926307 11.273267 0.050740 -3.962342 -2.435237 -7.951715 2.190101 2.303518 -2.510809 0.287418 1.559583 -1.824688 -0.029941 0.031352 -0.084864 -1.745263 2.032338 0.016637 -0.017810
6.800000 -14.043005 -3.466439 0.282809 1.865448 -8.901803 -0.938575 11.280315 -0.007253 -3.916839 -2.379365 -7.864940 2.192136 2.309578 -2.490291 0.274472 1.559072 -1.825890 -0.031810 0.032812 -0.078648 -1.746913 2.034108 0.016649 -0.017800
6.820000 -14.095335 -3.488547 0.291719 1.945540 -8.882212 -0.949103 11.293335 -0.060811 -3.877597 -2.326300 -7.789538 2.195178 2.312858 -2.469428 0.262992 1.558881 -1.827260 -0.033911 0.034390 -0.073406 -1.748254 2.035644 0.016691 -0.017673
6.840000 -14.146345 -3.512172 0.302593 2.025046 -8.857250 -0.957746 11.312344 -0.110134 -3.844128 -2.275869 -7.725147 2.200466 2.312824 -2.448510 0.253339 1.558893 -1.828566 -0.035521 0.035653 -0.068325 -1.749387 2.036665 0.016674 -0.017602
6.860000 -14.196301 -3.537267 0.315419 2.102134 -8.827789 -0.964509 11.336289 -0.155188 -3.815259 -2.227571 -7.670947 2.207832 2.309748 -2.428316 0.245534 1.559265 -1.830258 -0.036414 0.036441 -0.064032 -1.750198 2.037302 0.016791 -0.017538
6.880000 -14.245527 -3.564023 0.330314 2.176566 -8.794022 -0.969438 11.367201 -0.194785 -3.792461 -2.182090 -7.624889 2.216881 2.304516 -2.409592 0.240075 1.560457 -1.832417 -0.037029 0.036807 -0.060473 -1.750407 2.037520 0.016750 -0.017499
6.900000 -14.297809 -3.592154 0.347383 2.251752 -8.757339 -0.972697 11.403996 -0.228383 -3.775938 -2.139613 -7.586970 2.227398 2.296734 -2.392706 0.237276 1.562036 -1.834545 -0.037372 0.036954 -0.057401 -1.750359 2.037465 0.016575 -0.017138
6.920000 -14.349206 -3.620687 0.366026 2.325134 -8.716196 -0.974518 11.445762 -0.256817 -3.763595 -2.098644 -7.558353 2.239664 2.286559 -2.378608 0.236540 1.563618 -1.836336 -0.037418 0.036770 -0.055336 -1.750332 2.037197 0.016225 -0.016668
6.940000 -14.399472 -3.650775 0.385843 2.396517 -8.671158 -0.974721 11.489074 -0.280745 -3.756141 -2.057688 -7.537674 2.253433 2.274504 -2.366036 0.237629 1.565368 -1.838490 -0.037070 0.036358 -0.054438 -1.749456 2.036601 0.015843 -0.016108
6.960000 -14.448375 -3.682504 0.407299 2.467768 -8.622120 -0.973301 11.534946 -0.299558 -3.755350 -2.015887 -7.524220 2.268396 2.261198 -2.354240 0.240455 1.567393 -1.840601 -0.036454 0.035733 -0.053864 -1.748138 2.035475 0.015293 -0.015669
6.980000 -14.497058 -3.714643 0.430236 2.537978 -8.569056 -0.970478 11.580379 -0.313592 -3.759013 -1.973516 -7.518775 2.284612 2.246726 -2.343139 0.244016 1.569731 -1.842786 -0.035782 0.035027 -0.053680 -1.746669 2.033833 0.014856 -0.015069
7.000000 -14.540694 -3.747089 0.453856 2.605626 -8.511362 -0.967483 11.625237 -0.324308 -3.766324 -1.928882 -7.520356 2.302197 2.231483 -2.332544 0.248473 1.572132 -1.844917 -0.035018 0.034294 -0.053418 -1.744764 2.031755 0.014268 -0.014467
7.020000 -14.580409 -3.780397 0.477917 2.671379 -8.450186 -0.963044 11.667576 -0.332249 -3.776952 -1.881360 -7.527743 2.320897 2.215583 -2.321509 0.253350 1.574503 -1.846993 -0.034149 0.033458 -0.052879 -1.742544 2.029219 0.013667 -0.013691
7.040000 -14.616070 -3.814510 0.501951 2.735407 -8.386121 -0.955257 11.707166 -0.336913 -3.791036 -1.830260 -7.540264 2.340132 2.199050 -2.309509 0.258066 1.576830 -1.849160 -0.033199 0.032643 -0.052313 -1.740213 2.026546 0.012962 -0.012841
7.060000 -14.649147 -3.848829 0.526445 2.799449 -8.319022 -0.949607 11.741916 -0.338159 -3.808541 -1.774426 -7.556395 2.360133 2.182458 -2.295662 0.262455 1.579260 -1.851519 -0.032251 0.031779 -0.051473 -1.737873 2.023687 0.012300 -0.012157
7.080000 -14.676238 -3.883444 0.550432 2.861392 -8.249605 -0.940475 11.774655 -0.337679 -3.827314 -1.714731 -7.576105 2.381022 2.165359 -2.280980 0.266774 1.581527 -1.853733 -0.031623 0.031202 -0.050051 -1.735459 2.020772 0.011862 -0.011463
7.100000 -14.701460 -3.918261 0.574107 2.922074 -8.177155 -0.932057 11.799388 -0.335160 -3.847672 -1.648617 -7.599154 2.402741 2.148480 -2.264793 0.270498 1.583472 -1.855819 -0.030880 0.030651 -0.048177 -1.733182 2.017997 0.011271 -0.010738
7.120000 -14.719602 -3.953934 0.597683 2.981601 -8.102465 -0.923281 11.823272 -0.330885 -3.870291 -1.577520 -7.624122 2.425189 2.131329 -2.247212 0.273921 1.585696 -1.858134 -0.030377 0.030281 -0.046071 -1.730817 2.015093 0.010799 -0.010314
7.140000 -14.735976 -3.988292 0.620054 3.041115 -8.025631 -0.913974 11.838343 -0.325681 -3.893369 -1.500398 -7.650743 2.448241 2.113581 -2.226975 0.276312 1.587400 -1.860061 -0.030011 0.029867 -0.043430 -1.728592 2.012315 0.010435 -0.009658
7.160000 -14.747102 -4.022313 0.642052 3.099638 -7.947075 -0.904345 11.849822 -0.318313 -3.918248 -1.418311 -7.677831 2.471631 2.095779 -2.205371 0.278107 1.589198 -1.862142 -0.029669 0.029781 -0.040662 -1.726574 2.009802 0.009993 -0.009240
7.180000 -14.753121 -4.055435 0.663162 3.157982 -7.866275 -0.894323 11.855453 -0.310451 -3.942685 -1.329006 -7.706079 2.495694 2.077626 -2.182543 0.279556 1.590486 -1.863942 -0.029549 0.029691 -0.037365 -1.724805 2.007395 0.009697 -0.008893
7.200000 -14.756389 -4.087739 0.683623 3.215688 -7.783779 -0.884009 11.857506 -0.300814 -3.968468 -1.234929 -7.734042 2.519976 2.059121 -2.158487 0.280352 1.591819 -1.865698 -0.029430 0.029651 -0.034067 -1.723175 2.005304 0.009382 -0.008445
7.220000 -14.755632 -4.119150 0.703391 3.274951 -7.700508 -0.873628 11.856491 -0.290634 -3.993937 -1.134862 -7.760824 2.544589 2.040453 -2.133865 0.281292 1.592999 -1.867177 -0.029520 0.029886 -0.030576 -1.721586 2.003188 0.009259 -0.008288
7.240000 -14.752275 -4.149729 0.722647 3.333824 -7.615832 -0.863065 11.849696 -0.278811 -4.019894 -1.028477 -7.787119 2.569457 2.021144 -2.108810 0.281788 1.593852 -1.868739 -0.029569 0.029958 -0.027183 -1.720287 2.001400 0.009009 -0.008004
7.260000 -14.745932 -4.178401 0.740817 3.393503 -7.530441 -0.852490 11.839692 -0.266206 -4.045587 -0.917016 -7.811199 2.594413 2.001612 -2.083462 0.282194 1.594738 -1.869944 -0.029759 0.030224 -0.024168 -1.719091 1.999845 0.008884 -0.007752
7.280000 -14.736461 -4.205936 0.758154 3.453616 -7.444274 -0.841878 11.825414 -0.252406 -4.071137 -0.798958 -7.833356 2.619524 1.981718 -2.058551 0.282702 1.595312 -1.871091 -0.029873 0.030461 -0.021165 -1.718150 1.998512 0.008727 -0.007636
7.300000 -14.723557 -4.231968 0.774867 3.513707 -7.357275 -0.831215 11.806914 -0.237765 -4.096235 -0.675001 -7.852921 2.644730 1.961515 -2.033551 0.283014 1.595799 -1.872201 -0.030106 0.030750 -0.018491 -1.717341 1.997436 0.008529 -0.007348
7.320000 -14.707240 -4.256556 0.790888 3.574053 -7.269834 -0.820529 11.783794 -0.221959 -4.120752 -0.544638 -7.869603 2.669926 1.941538 -2.009259 0.283457 1.596158 -1.873078 -0.030326 0.031103 -0.016131 -1.716580 1.996419 0.008400 -0.007240
